ID	Task_duration_Pr_Slider	Working_time_Pr_Slider	mouse_dist__Pr_Slider	speed_mean__Pr_Slider	speed_sd__Pr_Slider	pos_accel_mean_Pr_Slider	pos_accel_sd_Pr_Slider	neg_accel_mean_Pr_Slider	neg_accel_sd_Pr_Slider	angle_mean__Pr_Slider	angle_sd__Pr_Slider	x_flips__Pr_Slider	y_flips__Pr_Slider	Pr_valence	Pr_arousal	Pr_MDBF_GS	Pr_MDBF_RU	Pr_MDBF_WM	Pr_stress	Task_duration_Con_Slider	Working_time_Con_Slider	mouse_dist__Con_Slider	speed_mean__Con_Slider	speed_sd__Con_Slider	pos_accel_mean_Con_Slider	pos_accel_sd_Con_Slider	neg_accel_mean_Con_Slider	neg_accel_sd_Con_Slider	angle_mean__Con_Slider	angle_sd__Con_Slider	x_flips__Con_Slider	y_flips__Con_Slider	Co_valence	Co_arousal	Co_MDBF_GS	Co_MDBF_RU	Co_MDBF_WM	Co_stress	condition	jahr	sex	schule
WExdl4KdX8UlxnPtCIkadVAONZR2	23.959	18.101	10043.105076451	558.4156494140625	1255.3011474609375	11.824684143066406	32.24684524536133	-10.673699378967285	25.928226470947266	6.29588984375628	22.86017002946805	24.0	21.0	2.0	3.0	2.5	3.0	2.0	2.0	23.599	18.236	9816.018452369291	545.3343505859375	1251.57470703125	12.132740020751953	35.30855178833008	-10.976869583129883	27.386140823364258	5.379300863485646	21.288487756608056	23.0	25.0	2.0	3.0	2.5	3.0	2.0	1.0	1.0	1992.0	1.0	4.0
WHd8X84vwTUeQeMwPG9b3UYU4qA2	30.16	23.782	9244.468778193916	389.8152770996094	720.7763061523438	6.858721733093262	20.757347106933594	-6.197994232177734	16.571840286254883	4.669593702689084	19.311016217684184	21.0	31.0	1.0	3.0	2.5	3.0	2.25	1.0	33.565	25.989	9303.70085384855	358.5241394042969	659.4347534179688	5.830113887786865	15.214095115661621	-5.219180583953857	12.76600170135498	4.932521544707689	20.58426530337352	21.0	36.0	1.0	3.0	2.5	3.0	2.5	2.0	1.0	1978.0	2.0	4.0
WKUnXJyPFCPaRVSQrjJuYt1w5k13	65.834	49.345	10305.064810938236	209.1974334716797	402.6676330566406	3.6932408809661865	9.20130729675293	-3.582984685897827	8.713479042053223	4.184719870443405	16.34199866727843	35.0	42.0	1.0	3.0	2.5	3.0	2.0	1.0	47.084	38.685	9971.938779133236	259.2807922363281	519.1449584960938	4.16021728515625	10.176002502441406	-4.0522003173828125	9.698826789855957	4.049976370721908	16.354448269359185	31.0	36.0	1.0	3.0	2.5	3.25	2.0	1.0	0.0	1959.0	2.0	3.0
WMU2fAw2HdZb92cppcetYaWWsSD2	29.767	22.774	9693.703107382145	428.8300476074219	982.255126953125	8.30121898651123	23.422916412353516	-7.938668727874756	20.082210540771484	5.918223301913385	20.40199677620209	29.0	28.0	1.0	1.0	2.25	2.0	2.0	2.0	31.856	24.936	10021.392959347253	403.4377136230469	972.6233520507812	8.21451187133789	23.377925872802734	-8.033761024475098	21.236188888549805	6.288126079641715	19.893408703535663	27.0	36.0	1.0	1.0	1.75	1.5	1.25	2.0	1.0	1971.0	2.0	2.0
WMacMtqgyKdMHAgMzQFywhPhGlv2	39.127	29.722	10303.934456024728	350.2952575683594	843.443359375	6.530060768127441	18.181974411010742	-6.364425182342529	15.988082885742188	5.202839871294724	16.730666732273946	23.0	27.0	2.0	3.0	1.75	2.5	2.5	1.0	38.834	29.359	10404.428969370349	354.7972412109375	880.7325439453125	7.348684787750244	21.212020874023438	-6.9738359451293945	19.408447265625	5.4025122532942875	20.1099230178106	37.0	42.0	2.0	3.0	2.0	2.75	2.5	2.0	0.0	1966.0	2.0	5.0
WYJwgmhkK8TidwIL3mLwUGmIHIB2	38.622	31.203	10289.732934088403	331.7128601074219	749.4378051757812	6.107463359832764	17.09832000732422	-6.193788051605225	17.252561569213867	6.715918454978009	19.58659900797118	32.0	68.0	2.0	2.0	2.5	3.75	1.5	0.0	41.051	33.148	11389.438636649142	344.0398254394531	767.4951782226562	5.501348972320557	16.109554290771484	-5.425251483917236	13.779397964477539	5.76497784925006	19.118464739718718	35.0	70.0	2.0	2.0	2.25	3.5	2.5	0.0	1.0	1957.0	1.0	2.0
WaQvWZ41akOPESIWR3QnyQcqOcp2	38.579	31.006	10467.794890424982	337.9433288574219	867.3611450195312	8.409652709960938	28.44852066040039	-7.780636787414551	24.974853515625	5.434258506352928	19.11236795883151	23.0	39.0	0.0	4.0	3.0	4.0	3.0	0.0	37.196	28.35	10341.684017259244	370.0727844238281	861.3304443359375	8.906180381774902	24.081453323364258	-8.71371841430664	24.588476181030273	5.549862934887495	20.886956488373556	30.0	40.0	1.0	4.0	3.0	3.75	3.0	0.0	1.0	1968.0	2.0	3.0
WbgsgVd283aqAAYe76Uz7bWFyJI2	56.98	43.788	10792.238393993603	248.9559326171875	680.004638671875	5.4689435958862305	22.58921241760254	-5.532052516937256	22.894718170166016	3.714744769796895	16.710321026801704	30.0	56.0	1.0	4.0	2.75	2.0	2.0	0.0	47.011	37.11	10662.950392871498	290.7416687011719	719.3053588867188	6.828339576721191	26.251319885253906	-6.642392635345459	24.402097702026367	4.539843783391314	19.04812954111196	30.0	52.0	1.0	3.0	2.25	2.0	2.25	2.0	0.0	1968.0	2.0	3.0
WkWfZlIhbjMydp5Uu3eitPauaNo2	28.031	22.27	9550.211166525056	429.609130859375	759.5780639648438	6.193323612213135	14.611136436462402	-6.070026397705078	13.44116497039795	6.97925595200282	19.57850811220229	21.0	35.0	0.0	4.0	3.0	4.0	2.75	0.0	30.628	25.151	9851.260507169021	392.3241882324219	826.9532470703125	6.621920585632324	17.116073608398438	-6.578644275665283	16.539682388305664	6.492118015719206	21.66764145601644	26.0	46.0	0.0	4.0	3.0	4.0	3.0	0.0	1.0	1960.0	2.0	5.0
WlzK3HuIEHXntS1RgEVMuyXiwZo1	33.131	26.977	9830.725408778646	367.366455078125	760.0829467773438	5.796265602111816	14.752620697021484	-5.490199089050293	14.564613342285156	6.132953594299474	19.056802696434058	30.0	47.0	2.0	1.0	1.5	1.25	1.75	3.0	29.433	23.096	9204.578028196343	402.64996337890625	686.2739868164062	5.863269805908203	12.729460716247559	-5.310558319091797	11.262761116027832	5.1559611382036294	17.099531284385996	19.0	47.0	2.0	1.0	1.25	1.25	1.75	2.0	1.0	1976.0	2.0	5.0
WyiAY4IlPdTMQNxp8vP7iD0PWFT2	28.04	23.23	9385.930327338783	405.7903747558594	764.4735107421875	6.004312992095947	17.241413116455078	-5.601914882659912	13.456480026245117	4.1896173370492065	17.540192325334147	21.0	20.0	1.0	3.0	2.25	3.25	2.5	0.0	33.433	26.497	9526.708523789412	361.8882751464844	722.9097900390625	4.9233269691467285	14.5743408203125	-4.634114742279053	11.247814178466797	3.5062413779395545	17.033923935281397	24.0	19.0	1.0	3.0	2.25	3.25	2.5	0.0	0.0	1969.0	1.0	3.0
X2jxG10UYnaShVZxuBUKohjXO992	45.691	38.769	9556.229584504403	247.02674865722656	358.8577575683594	3.040980100631714	5.766043663024902	-2.892756700515747	4.905943870544434	5.0278068419935344	18.68056884692774	25.0	40.0	1.0	3.0	1.75	2.5	2.0	1.0	41.677	31.698	9251.910191845083	293.1530456542969	409.651123046875	3.454702615737915	5.996084690093994	-3.177992820739746	5.546563148498535	5.224216460146528	17.653222828348564	19.0	23.0	1.0	2.0	1.75	2.5	1.75	1.0	1.0	1948.0	2.0	6.0
X4i4BJmrwDedeEbKPakjXo7NPhK2	36.089	28.377	9097.88158206028	320.9129333496094	481.7350769042969	3.8359715938568115	8.124813079833984	-3.6825077533721924	7.3462748527526855	5.766024677975524	19.05843221811716	21.0	52.0	2.0	2.0	2.25	2.75	2.5	1.0	41.925	34.904	9109.777040844605	261.54974365234375	418.898681640625	3.0373153686523438	7.2119574546813965	-2.806133270263672	6.295173168182373	5.710747464734488	18.943662490210624	25.0	49.0	2.0	0.0	0.75	0.0	1.25	4.0	1.0	1958.0	2.0	3.0
X7iu6rATuQPKWWMpC3nfrrGTk952	31.971	24.621	9826.533476862103	404.88397216796875	868.963623046875	6.345898628234863	16.835651397705078	-6.325591087341309	15.657159805297852	5.4549791705836	18.421029124494357	23.0	35.0	3.0	3.0	1.25	1.75	2.0	1.0	30.142	21.98	9324.821814349749	425.4995422363281	861.0247802734375	7.264689922332764	18.734676361083984	-6.937539577484131	18.243228912353516	5.533398486971182	19.211902447401368	20.0	35.0	3.0	3.0	1.75	2.5	1.75	1.0	1.0	1972.0	2.0	3.0
X9u16VH90wg6auUhCArJ0cgkQj52	29.601	23.393	9298.711024196607	400.2027893066406	780.0933227539062	4.734684944152832	10.363045692443848	-4.6596360206604	10.741805076599121	5.145767471793573	19.402349176499943	22.0	26.0	2.0	2.0	1.5	2.0	1.5	2.0	29.553	22.704	9180.840916362667	406.1420593261719	685.5550537109375	4.908541679382324	9.26250171661377	-4.486988067626953	8.5888671875	4.897570422694764	19.84215853780719	21.0	34.0	2.0	2.0	1.5	2.0	1.5	2.0	1.0	1964.0	2.0	5.0
XBndB0LPp9afjTDEAlDIHmU6y3i1	62.311	50.943	18110.61526108304	355.7378845214844	883.38671875	7.736438751220703	22.279348373413086	-8.094696998596191	22.833826065063477	9.476271055153177	23.071670274435707	87.0	117.0	1.0	4.0	2.75	3.25	1.75	0.0	51.576	40.706	11144.859204842189	275.4878234863281	738.622802734375	6.200604438781738	19.737205505371094	-6.217957019805908	18.321123123168945	7.225227071025051	20.93441358558195	49.0	79.0	1.0	4.0	2.75	3.0	1.75	0.0	0.0	1951.0	2.0	4.0
XF7alM1Nzrb7NJR73VRMONUGsq62	43.766	33.394	9680.919014951492	289.9346923828125	658.2008056640625	4.805798530578613	12.546355247497559	-4.703157901763916	11.231219291687012	7.348600137147529	21.71445738875342	33.0	52.0	0.0	3.0	2.25	3.5	1.75	1.0	41.635	31.857	7253.428422036982	227.7729034423828	654.0039672851562	4.757918357849121	18.396682739257812	-4.881444931030273	16.355228424072266	8.912483436977077	24.536921593203783	45.0	57.0	1.0	3.0	2.25	3.25	1.75	1.0	1.0	1964.0	1.0	5.0
XGsaL7xiSCb5sQ6ej7k3vGjPAA62	52.736	43.161	10746.53702899316	251.7342987060547	821.5181884765625	5.54209566116333	25.7503662109375	-5.452517509460449	21.176591873168945	3.321929936826292	17.200163105013438	35.0	30.0	0.0	4.0	3.75	3.75	3.0	1.0	38.891	31.604	10135.011158822006	321.5932312011719	767.363525390625	6.265650749206543	21.02410316467285	-6.010752201080322	18.081533432006836	3.638209339710188	16.777580434143832	25.0	31.0	0.0	4.0	3.0	3.0	2.25	1.0	1.0	1954.0	2.0	6.0
XITFLXe15nhgv4QTlesXBTGfjbn2	71.52	53.143	10097.977553520355	190.1690673828125	452.3411560058594	3.3289639949798584	10.4490966796875	-3.3219516277313232	9.762453079223633	3.2063585498663696	15.288539365474447	32.0	35.0	0.0	4.0	3.0	4.0	3.0	0.0	53.248	41.2	9825.360396443766	241.0835723876953	525.1624145507812	4.425398826599121	13.832695960998535	-4.386175632476807	12.111268997192383	3.81490842881018	17.855294143637586	32.0	32.0	0.0	4.0	3.0	4.0	3.0	0.0	1.0	1953.0	1.0	3.0
XJ0ECqc8KjTlQxTALyvbR6wg4Vf2	38.374	26.387	9499.993346119787	363.5665283203125	800.10009765625	7.265434741973877	20.064620971679688	-7.560665607452393	21.310482025146484	6.481922725856747	20.756351676812628	23.0	31.0	2.0	3.0	2.0	2.0	2.0	2.0	39.329	31.304	9396.658249926095	302.6298828125	574.67919921875	5.122283458709717	12.881099700927734	-5.165207386016846	12.65617561340332	5.881712986718162	18.3467629038574	21.0	32.0	2.0	2.0	2.0	2.0	1.75	2.0	1.0	1982.0	2.0	3.0
XRlga7b6mZNfluXrZZQLq1pW0qO2	38.839	31.468	9721.035170844676	311.72149658203125	629.1904296875	5.417495250701904	19.11115837097168	-5.204248905181885	17.34919548034668	4.266244260957057	17.185777716424493	21.0	31.0	1.0	3.0	2.5	3.75	2.25	1.0	37.685	31.287	10626.115496610877	339.763916015625	680.63525390625	5.9960222244262695	19.510208129882812	-5.610958099365234	15.280950546264648	4.959343144157091	18.86943325803072	24.0	29.0	2.0	3.0	2.25	3.25	2.0	1.0	0.0	1966.0	2.0	5.0
XTfJTPbyjQTFfBAb0S06se3FNHR2	43.967	35.125	10735.5872832063	311.5828857421875	628.0911254882812	4.950930118560791	13.345561027526855	-4.726405143737793	12.340893745422363	4.228501810390695	17.642912125793135	29.0	23.0	1.0	1.0	1.25	2.5	1.25	1.0	33.624	23.976	9361.731050188144	393.5154113769531	675.907958984375	5.7360520362854	13.6842679977417	-5.609300136566162	13.058412551879883	3.8020489631435317	16.039447718006464	21.0	19.0	1.0	1.0	0.75	2.25	1.5	0.0	0.0	1979.0	1.0	5.0
XUTNxSK6TXavYz8XELjhsprdFFW2	29.655	23.93	9683.814271107338	405.7747497558594	599.3617553710938	4.841197967529297	10.215091705322266	-4.152206897735596	8.773581504821777	5.595962804940757	20.58701661499164	20.0	42.0	1.0	3.0	2.0	3.0	2.0	1.0	30.209	22.835	9577.859409480316	420.91229248046875	687.9783325195312	5.921284198760986	13.153322219848633	-5.094481468200684	10.964529037475586	4.982774177339031	18.90545319704726	21.0	41.0	1.0	3.0	1.5	2.5	1.75	1.0	0.0	1968.0	2.0	5.0
XVM5SLqmtPeP9GcoXSeSorzvQKw2	65.767	53.623	10121.77444233696	189.01539611816406	289.0132141113281	2.6951072216033936	5.650044918060303	-2.5720486640930176	5.145031929016113	4.108137890128558	12.815885561518753	27.0	26.0	1.0	4.0	3.0	3.75	2.75	0.0	49.047	38.495	10532.219528144666	274.1694641113281	441.96209716796875	3.3203859329223633	6.953366756439209	-3.182011604309082	6.218479633331299	4.341651337744994	16.155250291547798	30.0	25.0	3.0	4.0	2.75	3.0	2.5	0.0	0.0	1949.0	2.0	3.0
XVh3fL2eczYTvGcLB22GxRnJUVL2	33.685	27.214	10137.426306842179	372.76806640625	715.4385986328125	5.502649784088135	13.552926063537598	-5.264245986938477	11.217496871948242	6.947180776725539	20.29122678166314	31.0	46.0	2.0	4.0	3.0	3.5	1.5	0.0	38.792	29.977	11140.114503617388	374.898681640625	722.0731201171875	5.886843681335449	13.021683692932129	-5.911095142364502	14.401410102844238	7.842279763155045	21.39427003586639	33.0	52.0	2.0	3.0	3.0	4.0	1.5	0.0	0.0	1960.0	2.0	4.0
Xf87ORRh3ZdffgFUZdrLfB5JqiJ3	63.047	52.879	11072.54870528166	209.52879333496094	530.5560302734375	4.376643657684326	15.211572647094727	-4.211580753326416	12.548226356506348	5.636622639246913	17.17492021292795	36.0	84.0	0.0	3.0	2.25	3.5	2.25	0.0	68.665	56.945	10766.486144170422	190.64163208007812	471.820068359375	4.181002140045166	16.311843872070312	-4.17805290222168	13.518178939819336	4.813683496148996	16.357182100572352	40.0	92.0	0.0	3.0	2.25	3.5	2.5	0.0	0.0	1956.0	2.0	2.0
XihLK2FKsNR0xKQPgqq7wYutvOZ2	37.795	30.175	10088.425187666176	338.6513977050781	781.2764282226562	5.731677055358887	16.968015670776367	-5.2730889320373535	16.25605583190918	6.084465578801644	17.955340896656644	22.0	66.0	0.0	2.0	2.0	2.0	2.0	1.0	36.654	27.15	9481.454117386664	352.5359802246094	672.3803100585938	5.423333644866943	13.081473350524902	-5.229480743408203	12.960299491882324	6.058054348092709	17.74929041686806	25.0	48.0	0.0	2.0	1.75	2.0	1.25	1.0	1.0	1974.0	2.0	5.0
Y8BytXiboXeq5GMMzhT1ZHRSlNk2	38.401	30.734	9630.269662722534	313.4853515625	626.0250854492188	5.948042869567871	14.557381629943848	-5.8719329833984375	14.078649520874023	7.052508477153348	21.101617523159295	22.0	50.0	1.0	4.0	2.75	3.0	2.75	1.0	34.181	26.977	9476.076466391605	351.356201171875	666.1592407226562	7.238232135772705	15.992369651794434	-7.496393203735352	16.162578582763672	8.422022734237675	21.44802487923272	19.0	48.0	1.0	3.0	2.5	2.75	2.0	1.0	1.0	1971.0	2.0	5.0
Y8szcFkz6rPBML92oBuKLqNxy9a2	33.304	27.965	9683.957733475627	347.84332275390625	880.572265625	6.468835353851318	47.025543212890625	-6.014334201812744	44.48710632324219	4.491251562873053	19.81471916671961	25.0	31.0	0.0	4.0	2.5	3.5	2.75	0.0	28.778	22.992	9540.46498760714	415.43499755859375	826.1140747070312	6.302337646484375	15.670866012573242	-5.698409557342529	15.21206283569336	5.086601208167379	21.97510237434158	27.0	23.0	1.0	3.0	2.0	3.0	3.0	2.0	0.0	1981.0	1.0	4.0
Y9iAT8rICVPHRsH4yHkfD1UZeQU2	39.764	32.451	9101.45207336373	282.7416076660156	485.9296569824219	4.346478462219238	11.873600959777832	-4.302133083343506	11.336944580078125	3.1948523663550943	14.656907017777817	19.0	39.0	1.0	2.0	1.0	1.5	1.0	2.0	42.617	33.915	9194.355324831198	273.88604736328125	470.0958557128906	4.301919937133789	10.563016891479492	-4.175787925720215	9.306838035583496	3.4903578261148787	15.328497111059022	22.0	34.0	0.0	2.0	1.0	2.0	1.0	2.0	1.0	1970.0	1.0	2.0
YCJywzwIKDUvRuwvpgKksXz8HT03	32.192	26.704	9529.253127862032	357.10150146484375	709.8948974609375	5.098844051361084	10.507342338562012	-5.097279071807861	10.596819877624512	5.041219352025929	18.17928153087643	23.0	21.0	1.0	2.0	1.75	3.0	2.0	0.0	32.473	26.302	9193.890645088526	351.8518981933594	670.0352783203125	5.188716888427734	11.85118293762207	-4.918829917907715	9.428651809692383	3.6193702746743854	17.088304346021012	22.0	16.0	1.0	2.0	2.25	3.25	1.25	0.0	0.0	1978.0	2.0	3.0
YTL7DE0XyEXiAXoqDKosgBFSmRn1	30.177	25.441	9629.952414673426	380.104736328125	850.2562255859375	6.957459926605225	22.553382873535156	-6.25520658493042	16.72566795349121	5.017709399853607	18.194424669239464	29.0	42.0	1.0	3.0	2.75	2.0	2.0	1.0	34.441	24.66	9847.650691858616	400.31097412109375	951.3495483398438	8.265595436096191	27.68649673461914	-7.52691650390625	19.33022689819336	6.377330900511359	20.658130468754695	28.0	38.0	1.0	3.0	2.5	3.0	2.5	1.0	0.0	1987.0	2.0	5.0
YefyvieM1NhFiK6DuetzV4O3Wqb2	45.514	34.15	8417.618446611763	246.67013549804688	518.8214111328125	3.6376712322235107	14.124884605407715	-3.3133885860443115	11.394222259521484	3.5581310913517834	16.06438423110865	24.0	35.0	0.0	4.0	3.0	4.0	2.5	0.0	49.258	34.768	9332.026397727923	272.15008544921875	558.974853515625	3.668184280395508	13.268457412719727	-3.470471143722534	10.32363224029541	3.5224190841836482	16.68811625886059	28.0	24.0	0.0	4.0	3.0	4.0	2.5	0.0	1.0	1967.0	1.0	3.0
YknHkGjJfZRrZ8hPlPU44GQjD792	47.44	36.843	9251.930818101779	253.7208709716797	591.5530395507812	3.901280164718628	12.280049324035645	-4.038830280303955	13.47655200958252	4.3913442159275045	16.170107943134294	19.0	33.0	2.0	3.0	2.5	3.0	2.5	1.0	40.493	29.782	9353.578439570883	317.3393859863281	719.8325805664062	4.900447845458984	13.497993469238281	-4.899383544921875	13.240662574768066	4.597259056124279	18.419628287351138	23.0	24.0	2.0	3.0	2.5	3.0	2.5	1.0	0.0	1952.0	2.0	5.0
YoTew7EVHAY4P7WT9JgQX7YHRnO2	31.032	26.068	9417.603363110116	361.8675842285156	580.5292358398438	4.7617082595825195	10.290266036987305	-4.477442264556885	9.201525688171387	5.4133539158325865	19.14149656194843	23.0	45.0	3.0	3.0	1.75	2.0	2.5	3.0	41.788	32.748	12319.741264368602	376.7505187988281	701.5930786132812	4.678894996643066	12.567684173583984	-4.609869003295898	14.039464950561523	4.224135018718168	17.880046615624277	33.0	51.0	3.0	3.0	2.0	1.75	2.5	3.0	0.0	1969.0	2.0	4.0
YuAdT22oLdbfAaO6Fv6OxSFoauM2	32.592	26.605	9293.920952781531	353.0454406738281	726.1837768554688	6.728592872619629	21.28167724609375	-6.665102958679199	18.001266479492188	5.729438154724033	16.730677659920524	19.0	40.0	0.0	3.0	3.0	4.0	1.5	0.0	36.525	28.556	9567.044616552817	335.685791015625	688.7933959960938	6.647397518157959	20.365083694458008	-6.497285842895508	23.170557022094727	5.2839482265105815	15.309923304081556	21.0	43.0	0.0	3.0	3.0	3.5	1.5	0.0	0.0	1987.0	2.0	4.0
YvPhPRBD9hgFmigeZCUxUx9I13G2	51.898	41.756	9222.97972490744	223.10061645507812	532.7887573242188	5.117650985717773	23.128448486328125	-4.619813919067383	15.39217758178711	3.8022190849412443	15.583476413453553	22.0	68.0	1.0	3.0	2.25	3.5	2.5	0.0	65.718	47.093	9416.162397349794	201.78211975097656	593.921142578125	4.962042331695557	28.948360443115234	-4.578380107879639	17.125625610351562	3.4699149432671796	16.533594306431677	25.0	73.0	1.0	3.0	2.25	3.5	2.5	0.0	0.0	1968.0	1.0	3.0
Z1JVNE2GDHTy4VFJJZKgVVJDjym1	48.656	37.195	10367.413312089062	281.8763732910156	892.7529296875	8.436141014099121	33.61180114746094	-7.932871341705322	30.30086326599121	6.4591981893493715	19.62788813557227	27.0	48.0	0.0	2.0	2.0	1.75	2.0	3.0	51.831	40.689	10115.815069126147	250.60858154296875	791.302978515625	7.430408477783203	30.527610778808594	-6.724503993988037	23.763084411621094	5.369146541443553	17.074340878320506	27.0	49.0	2.0	3.0	2.0	2.25	2.25	2.0	1.0	1977.0	2.0	3.0
Z5A4OUPHiHTzEDkrpZZJ3ZCtvoN2	41.048	32.101	10009.188278960613	312.8360290527344	514.13720703125	5.5592360496521	13.465950012207031	-5.402990341186523	12.296696662902832	4.584850856830165	16.62596292428661	23.0	29.0	1.0	3.0	2.0	3.0	2.0	1.0	38.609	27.814	9220.89152635393	332.464111328125	539.1317749023438	5.304358959197998	13.306693077087402	-5.00075626373291	11.046034812927246	3.9318601982076693	18.39179464039537	22.0	23.0	1.0	3.0	2.25	2.75	2.5	1.0	1.0	1956.0	2.0	4.0
Z5kwOe2EFqQwe6dZ7f54yLNkU5I2	27.034	22.633	9186.292915404145	407.4647521972656	775.2843627929688	6.997834205627441	17.38330078125	-6.572464466094971	15.314705848693848	3.9406051011660397	20.305572683141737	21.0	51.0	0.0	4.0	2.5	3.75	3.0	0.0	35.85	26.9	9679.151739398098	361.7022399902344	719.7272338867188	6.893590927124023	17.95716094970703	-6.649670600891113	15.058979034423828	4.770273631721908	20.851387772370394	25.0	33.0	1.0	3.0	3.0	4.0	3.0	0.0	1.0	1972.0	1.0	3.0
ZBlaS0ZarIfinY13rnK2MGR5V0q1	47.975	36.446	11506.698518822286	316.3353576660156	601.8054809570312	5.139976501464844	12.189308166503906	-5.038848400115967	12.170271873474121	5.901002086371023	17.489799961111267	31.0	45.0	0.0	3.0	2.25	2.75	3.0	0.0	59.972	36.008	10377.715054064478	288.9923400878906	559.3341674804688	5.120623588562012	12.550422668457031	-4.982133865356445	11.0986967086792	6.11979919837472	19.025460524733727	27.0	53.0	1.0	3.0	2.25	2.75	3.0	0.0	1.0	1938.0	2.0	5.0
ZDyUbjzGaHZ4Og3mLOFvJ02SvDp2	40.859	34.15	10310.774776499129	302.679443359375	561.4459228515625	4.092668056488037	9.784276008605957	-3.9613285064697266	10.25261402130127	6.010342576602235	19.247978709359934	26.0	46.0	1.0	2.0	2.5	3.0	2.5	0.0	40.623	29.901	9410.74602786441	316.0620422363281	604.8189086914062	4.4420166015625	11.339289665222168	-4.291215419769287	10.592733383178711	6.039632039461138	19.52112354645902	23.0	44.0	0.0	3.0	2.25	2.75	2.25	2.0	0.0	1963.0	1.0	3.0
ZIjH2HvbNsaGZan0L0wAiKpjwsD2	27.568	22.938	9208.71739325029	403.3603820800781	717.8605346679688	5.138980388641357	11.364109992980957	-4.826596260070801	9.691380500793457	3.142841820650539	18.13969586045141	19.0	17.0	1.0	3.0	2.0	3.0	1.5	1.0	27.297	21.31	9178.264392934525	432.1217041015625	713.2386474609375	5.796601295471191	12.2623291015625	-5.103398323059082	10.014250755310059	3.7587600608122105	17.938235180587473	19.0	16.0	1.0	3.0	2.0	2.5	1.5	1.0	1.0	1984.0	1.0	3.0
ZLa5N1PV1VhP0Mr4Wmb5tWR1Fxj2	43.968	35.195	9619.870514671578	274.5397033691406	494.0632019042969	4.1831817626953125	9.025912284851074	-4.148468494415283	9.370481491088867	4.138882666973974	16.9870465411451	21.0	22.0	1.0	2.0	2.5	3.5	2.75	0.0	68.057	32.67	9356.360175421101	287.57830810546875	523.3695678710938	4.310025215148926	9.641555786132812	-4.217816352844238	10.624918937683105	4.552688912712709	17.392524322544467	22.0	19.0	1.0	3.0	2.25	3.5	3.0	0.0	0.0	1965.0	1.0	5.0
ZLgotcgoAOOuXjg7kTyGy4Y2Vby2	37.41	30.53	10574.68114643796	349.69183349609375	696.2308959960938	5.059298038482666	12.260000228881836	-4.828884601593018	11.829198837280273	6.650710987330183	18.282893028128353	29.0	43.0	1.0	1.0	1.5	2.0	1.5	1.0	33.957	27.358	9416.276168434015	345.2980041503906	626.41162109375	5.360432147979736	12.778068542480469	-5.188742637634277	13.192231178283691	6.130594477360292	19.31455956696285	27.0	28.0	2.0	2.0	1.25	2.0	2.0	2.0	1.0	1975.0	2.0	4.0
ZPFqhm5a3AYjNyspvP02JewdbGu2	41.296	27.996	9565.127256195035	343.3899841308594	436.9849548339844	4.416679382324219	8.484957695007324	-4.3262553215026855	7.538658142089844	5.696430292470268	17.814589181204042	21.0	63.0	1.0	4.0	3.75	3.5	2.75	0.0	49.268	36.791	9594.94832311933	262.0496826171875	435.15130615234375	3.7840163707733154	8.315154075622559	-3.55490779876709	8.280669212341309	5.337209929801765	17.797769750899747	23.0	60.0	1.0	4.0	2.5	4.0	2.5	0.0	1.0	1960.0	1.0	2.0
