ID	Task_duration_Pr_DragDrop	Working_time_Pr_DragDrop	mouse_dist__Pr_DragDrop	speed_mean__Pr_DragDrop	speed_sd__Pr_DragDrop	pos_accel_mean_Pr_DragDrop	pos_accel_sd_Pr_DragDrop	neg_accel_mean_Pr_DragDrop	neg_accel_sd_Pr_DragDrop	angle_mean__Pr_DragDrop	angle_sd__Pr_DragDrop	x_flips__Pr_DragDrop	y_flips__Pr_DragDrop	total_dev_ideal_line__Pr_DragDrop	mean_dev_ideal_line__Pr_DragDrop	sd_dev_ideal_line__Pr_DragDrop	Pr_valence	Pr_arousal	Pr_MDBF_GS	Pr_MDBF_RU	Pr_MDBF_WM	Pr_stress	Task_duration_Con_DragDrop	Working_time_Con_DragDrop	mouse_dist__Con_DragDrop	speed_mean__Con_DragDrop	speed_sd__Con_DragDrop	pos_accel_mean_Con_DragDrop	pos_accel_sd_Con_DragDrop	neg_accel_mean_Con_DragDrop	neg_accel_sd_Con_DragDrop	angle_mean__Con_DragDrop	angle_sd__Con_DragDrop	x_flips__Con_DragDrop	y_flips__Con_DragDrop	total_dev_ideal_line__Con_DragDrop	mean_dev_ideal_line__Con_DragDrop	sd_dev_ideal_line__Con_DragDrop	Co_valence	Co_arousal	Co_MDBF_GS	Co_MDBF_RU	Co_MDBF_WM	Co_stress	condition	jahr	sex	schule
2QYKgN3X7hN66nEndtjGMFYyIES2	45.129	43.46	18492.885765321433	425.56402587890625	760.5475463867188	6.782360553741455	15.624641418457031	-6.172093868255615	13.688874244689941	7.890866332772712	18.574754414637695	42.0	52.0	16571.509785387836	17.370555330595217	17.222822639637954	0.0	3.0	2.5	3.75	1.5	0.0	37.566	34.767	12713.437738178027	365.80169677734375	606.5137329101562	5.048924922943115	11.938223838806152	-4.6417741775512695	9.979142189025879	7.608995630793453	18.63791540131	27.0	29.0	10146.579351956287	10.759893268246328	11.837485883329407	0.0	1.0	0.5	1.0	1.0	4.0	0.0	1969.0	1.0	5.0
2TRk5MdvvQRVWkhzQk2o3ywZWGp2	32.695	30.028	12386.987190560576	412.6932373046875	668.1298217773438	6.937816619873047	18.370708465576172	-6.809056758880615	19.913331985473633	8.66593804983993	18.19926387383763	33.0	31.0	8077.8407560007945	8.584315362381291	8.936952692864839	1.0	2.0	2.0	2.75	1.5	1.0	40.766	38.246	15717.338199756985	411.0719909667969	667.0885620117188	6.343637943267822	14.77004623413086	-6.325886249542236	13.900884628295898	8.654004125514165	18.159007539618877	37.0	43.0	12617.921661916427	12.443709725755845	11.665479899088428	1.0	2.0	1.5	2.75	1.5	1.0	0.0	1965.0	1.0	3.0
2VTdnB31ZZV9hrPagsQ0MzrZG022	26.552	25.418	15357.867869030533	604.4025268554688	1078.402099609375	10.5421142578125	21.8585147857666	-8.706676483154297	17.586606979370117	9.385485439635984	18.58218943850438	34.0	33.0	10641.903983825407	17.648265313143295	17.712832601694597	1.0	3.0	1.25	2.0	1.25	2.0	22.251	20.751	13495.112776752921	650.523681640625	1116.4827880859375	11.63869571685791	23.222877502441406	-10.089695930480957	19.20551872253418	9.975080443067155	21.727784430364956	35.0	33.0	5890.298448049141	11.284096643772301	14.879634196720383	1.0	3.0	1.25	1.75	1.5	1.0	1.0	1987.0	1.0	3.0
2XIPzK7fdhbMl7milylseb5fy8y1	34.015	30.111	12635.668514166355	419.71990966796875	834.8632202148438	7.38738489151001	22.522441864013672	-6.971686840057373	18.426387786865234	8.212566686528517	17.64155883712945	43.0	33.0	10506.301090927489	10.381720445580523	11.090315723194001	0.0	4.0	3.25	3.5	2.75	0.0	34.818	31.719	16649.172949345717	525.044921875	873.4840087890625	9.492546081542969	20.247129440307617	-8.67090892791748	18.045188903808594	9.853911697631068	21.245563369460893	49.0	49.0	11188.512850427218	13.101303103544751	14.470533544174398	0.0	4.0	3.25	3.75	2.75	0.0	0.0	1955.0	1.0	3.0
2wpWjxBHShMT6zt4S08L91FvgvB2	43.702	40.427	13572.987730874482	335.7572937011719	718.9166870117188	6.424144268035889	20.769824981689453	-6.236120700836182	18.79132843017578	5.495435357435253	14.962869937679505	31.0	35.0	10185.969305983293	8.872795562703217	9.008188703044668	0.0	4.0	2.0	2.75	2.0	0.0	32.391	28.797	11855.358959672292	411.8589172363281	708.0375366210938	6.3079833984375	18.858585357666016	-6.148858070373535	16.55763816833496	6.076931044632117	14.756995397903767	22.0	19.0	11059.990457832402	11.86694255132232	11.670965596610372	0.0	4.0	1.75	2.5	2.0	0.0	1.0	1953.0	2.0	3.0
30lRQH9S90PWBzdpmGUxPH24EDp1	35.07	33.346	11372.765131472039	341.0635986328125	482.5306091308594	3.7473371028900146	6.9805145263671875	-3.6087443828582764	7.276646137237549	7.534500725506934	17.376512001088507	17.0	28.0	9638.799334465519	9.358057606277203	9.094989933529076	0.0	4.0	2.5	3.0	2.5	1.0	30.989	29.023	11319.478280136154	390.19232177734375	536.4021606445312	4.451086044311523	8.876779556274414	-3.994441270828247	7.933873653411865	7.8055098591797485	17.716900755403238	21.0	25.0	7024.117010589137	8.661056733155533	8.772586528251468	1.0	3.0	2.25	3.0	2.25	1.0	0.0	1958.0	1.0	3.0
31pQVkWc0JaxjVLbM5THlHijSfy1	31.743	28.696	11319.149781314747	394.4642028808594	569.2992553710938	5.412243366241455	10.370843887329102	-4.877270698547363	9.50285530090332	7.4866720175111725	17.06674020861422	21.0	21.0	7005.072394900975	8.778286209149092	9.76570547548195	2.0	3.0	2.75	3.25	3.0	0.0	37.339	33.73	13775.489325578423	408.5257873535156	582.1270751953125	5.382448196411133	10.349224090576172	-4.687527179718018	8.70944595336914	7.264483052082879	17.86429727308371	28.0	32.0	6929.9007200761625	8.8166675827941	8.829431077558352	2.0	3.0	2.75	3.25	3.0	0.0	0.0	1950.0	1.0	5.0
34Sp7P38uMUdBBL29DQpSlF9fiS2	28.429	26.022	11464.745195979376	440.7822265625	766.4400024414062	6.905416011810303	15.078535079956055	-6.218626976013184	13.291732788085938	9.409948034501511	20.508890996363036	22.0	23.0	7299.348904629705	10.412765912453217	9.909175064868858	2.0	2.0	1.75	2.0	2.25	2.0	27.193	24.762	12696.086121133969	512.9732055664062	835.5885009765625	8.09267807006836	16.148284912109375	-7.450515270233154	14.748783111572266	9.226101444993057	19.24871289110075	22.0	26.0	7797.990088180864	12.127511801214409	10.9828119126748	2.0	2.0	2.0	2.0	1.5	2.0	1.0	1964.0	2.0	5.0
34TNiQMAZYMGjtMhxyUBfBEgC1I2	30.01	28.6	14254.74604243764	498.592041015625	872.2161254882812	8.43682861328125	17.990211486816406	-8.301416397094727	17.927236557006836	10.032903543633104	20.27978531181059	43.0	42.0	7474.4126320454	9.939378500060371	10.523941239215961	0.0	3.0	1.75	3.0	2.0	0.0	28.637	26.594	14510.817968364925	545.929931640625	916.9180297851562	9.033598899841309	19.99675941467285	-8.938068389892578	19.189369201660156	9.046145800274989	19.534893438179935	37.0	31.0	7103.001615519346	9.810775712043295	13.681507069587573	1.0	2.0	1.5	3.0	2.0	0.0	0.0	1976.0	1.0	5.0
39GPxzy0G1WrQpRERrqFNsqMseX2	33.59	32.189	11806.782142609049	366.9551696777344	572.8992919921875	5.873303413391113	15.942651748657227	-6.09122371673584	13.996438026428223	7.87939169319598	19.27516697004842	34.0	42.0	10215.915126040501	9.415589977917513	13.240337426298678	0.0	4.0	2.0	3.0	2.75	0.0	41.358	38.288	15208.469011835261	397.2954406738281	632.7006225585938	7.063380241394043	14.051499366760254	-7.167292594909668	14.874999046325684	9.12503673029743	17.6428699291886	30.0	35.0	15334.470548658972	13.276597877626816	16.80822168642113	0.0	4.0	3.0	3.5	3.0	0.0	0.0	1949.0	2.0	5.0
3NIPBZV3RkdGACEFsjCSGQijNJL2	30.701	29.323	13038.713917597539	444.8554992675781	940.0119018554688	10.885233879089355	26.344308853149414	-10.410663604736328	24.60016632080078	13.244658139770776	22.62949908588807	26.0	35.0	8947.176374504648	11.574613679824902	12.299499623214352	1.0	2.0	1.5	2.5	2.0	2.0	29.533	25.063	11969.105766806146	477.80859375	967.2048950195312	11.40537166595459	28.211565017700195	-11.193510055541992	25.37209701538086	11.868450597244028	20.204418872852195	23.0	25.0	8086.26783528671	11.001724945968313	13.40474165024586	1.0	1.0	1.5	2.25	1.75	2.0	0.0	1956.0	2.0	5.0
3VyP4jiey9RwXCRTKpa7uOXPRU42	37.343	34.898	17463.663211119034	500.5349426269531	978.047607421875	11.319984436035156	35.65629577636719	-10.729840278625488	32.231834411621094	7.877048244512635	18.22713742066428	55.0	48.0	12677.86073606825	12.923405439417177	15.73150542649775	2.0	3.0	2.5	3.25	1.25	0.0	39.005	36.498	19493.51709363981	534.14208984375	975.1129760742188	11.426268577575684	27.45176124572754	-10.825730323791504	26.921001434326172	7.7078859592337325	18.120178740689123	42.0	44.0	7842.600176063725	11.092786670528605	12.888383952113548	2.0	3.0	2.0	3.0	2.0	1.0	0.0	1984.0	1.0	5.0
3WDqUOFGX3TZoAlhGDc5B20nezE3	38.6	36.684	13209.204102794843	360.1691589355469	640.34716796875	5.3341264724731445	11.562768936157227	-5.355257987976074	12.320408821105957	7.172216195456343	17.161938790918946	35.0	43.0	12778.93611529496	11.25897455092067	9.22865371069568	0.0	4.0	3.0	4.0	3.0	0.0	50.512	46.904	16664.61732551386	355.3981018066406	647.6128540039062	5.083998680114746	11.333738327026367	-4.964145183563232	11.511301040649414	7.521145132797207	18.37082408681318	54.0	54.0	15542.66068216838	12.04857417222355	12.900174306848228	0.0	4.0	3.0	3.0	3.0	0.0	1.0	1948.0	1.0	3.0
3ZHXG0tuFzNjQGQJD3NBt5iLCfL2	39.448	37.528	14698.888320193866	391.81365966796875	860.7297973632812	7.359192848205566	19.09255599975586	-7.211569786071777	18.450393676757812	8.132856939714811	20.1266225416066	43.0	44.0	12933.401334588012	11.931182042977872	15.48929748029935	0.0	3.0	2.25	3.25	3.0	0.0	39.336	36.902	13950.01143530314	378.0491027832031	800.88037109375	7.057314395904541	19.323619842529297	-6.969334602355957	19.924535751342773	8.509586289033486	19.730188918389565	36.0	33.0	8593.66598698713	8.610887762512153	8.56189187380842	2.0	3.0	2.0	2.5	2.75	0.0	1.0	1942.0	2.0	5.0
3iFZ5RUElZgbgfNyHDFswuPuZBo1	37.271	35.328	14048.133152140386	397.6824951171875	890.1616821289062	7.109021186828613	21.27059555053711	-6.656463146209717	18.25773811340332	6.390039829068099	15.386697698901388	36.0	25.0	8705.098006661548	9.290392749905601	11.581596014724663	1.0	3.0	2.0	3.5	2.0	0.0	33.013	30.584	14373.979552453624	470.1988830566406	929.5214233398438	8.551640510559082	20.15351676940918	-7.805552005767822	17.974754333496094	7.159727782209224	16.61343508221053	36.0	27.0	8514.554905642795	10.66986830281052	12.397954102217238	2.0	2.0	1.75	2.0	2.5	2.0	0.0	1983.0	1.0	3.0
3ipNrDxaYRgdxHfp9zOXZVGu4Z03	29.552	28.34	12310.984392497387	434.47979736328125	701.5603637695312	6.369950771331787	14.2385892868042	-6.145665645599365	13.311393737792969	8.38799964248235	18.161825561525276	26.0	29.0	7675.66980870616	8.702573479258685	9.81478167309985	1.0	2.0	1.75	2.75	2.25	1.0	34.258	30.811	11849.238673450138	384.5906677246094	607.6434326171875	5.893759727478027	13.284910202026367	-5.607961654663086	12.26030445098877	6.915364052245373	15.653331638677118	33.0	25.0	8588.634550845187	9.274983316247502	9.09331624593448	1.0	2.0	1.5	2.25	2.0	1.0	1.0	1957.0	2.0	5.0
3mRxZ3IDvGa7CKGRs8y6E06gnIX2	53.67	51.658	16487.743900874295	319.25152587890625	840.951904296875	8.18620777130127	28.49927520751953	-7.93220853805542	25.690210342407227	5.525854324834055	16.130973390993475	35.0	45.0	16237.242427573963	17.53481903625698	21.056372297744783	0.0	2.0	1.75	2.75	2.0	0.0	54.343	47.879	18610.047597437166	388.8028564453125	958.3450317382812	10.789633750915527	33.28008270263672	-10.523795127868652	32.41486358642578	6.143210347473279	18.661482624790523	42.0	58.0	17692.807064552904	20.549137124916264	20.497221556053873	0.0	2.0	2.0	2.75	2.0	0.0	1.0	1981.0	1.0	3.0
3n49gIKP7yYoIS4BoWniuNGGGBm1	33.385	31.958	15503.024368546354	485.2276916503906	924.9846801757812	9.005765914916992	20.450029373168945	-8.474822998046875	20.8448429107666	8.089493511684253	17.530141090709883	33.0	31.0	8287.673344222318	10.424746344933732	13.149217048021617	0.0	3.0	2.75	3.75	2.5	0.0	39.786	26.122	14253.4787803471	545.796630859375	1028.8387451171875	10.46621036529541	27.727367401123047	-9.868083953857422	22.95132827758789	7.766641508946717	18.925318008653953	40.0	30.0	9566.10728987297	12.439671378248336	18.298937748752785	0.0	3.0	2.25	3.5	2.5	0.0	1.0	1986.0	2.0	4.0
3qWCCKreKGSOX9S0GiiRdJn3KUx1	37.703	36.4	19239.214550769633	528.695068359375	1082.7427978515625	9.83133316040039	25.220508575439453	-9.48446273803711	26.518526077270508	8.296905763172747	19.57165226413454	69.0	63.0	11053.201849123587	12.912618982621012	15.098163086320664	1.0	2.0	1.75	2.5	1.5	1.0	37.862	35.059	17307.66332306021	493.72882080078125	941.1578979492188	9.222485542297363	23.199871063232422	-8.956297874450684	21.629667282104492	8.788587450084567	20.785946125496665	55.0	58.0	10369.909736316393	10.581540547261625	12.575180705126526	1.0	3.0	1.25	2.0	1.5	2.0	1.0	1957.0	1.0	2.0
3rqsH5wkVZM9XVvuFzMYWNJUhHZ2	33.99	31.978	11399.92292138736	356.6376647949219	480.53546142578125	4.480767250061035	8.487482070922852	-4.226500988006592	7.185557842254639	7.322486644893152	15.2078592723833	21.0	22.0	11983.31780131275	12.954938163581351	12.818569333503333	0.0	4.0	3.0	4.0	2.75	0.0	40.072	36.348	15354.6617511952	422.4697265625	563.3165893554688	5.882240295410156	10.41199779510498	-5.47451639175415	9.296213150024414	6.895428537726863	16.557907114715285	35.0	29.0	11661.217635896845	16.682714786690763	15.4047315445106	0.0	4.0	3.0	4.0	3.0	0.0	1.0	1969.0	1.0	3.0
42IbLK5mCyXDYxurCgy1W90y2lQ2	25.488	24.227	11497.406147000664	474.609130859375	734.65478515625	10.874157905578613	23.718103408813477	-10.38060188293457	22.633214950561523	10.126399538026652	22.275160932778487	33.0	30.0	6096.41670391269	7.736569421208997	9.17419843415619	1.0	3.0	2.25	3.75	2.0	0.0	25.584	23.829	11558.261215031986	485.23345947265625	699.043212890625	10.686384201049805	22.064523696899414	-9.854453086853027	19.072298049926758	8.953835532289181	21.584440172001237	28.0	30.0	8514.336460355742	10.656240876540354	12.684858178755578	1.0	3.0	2.25	3.75	2.25	0.0	0.0	1966.0	1.0	5.0
43kl8zPi7hcFnUB4ydZw7KPJnc72	39.031	36.774	14041.143138238138	381.9160461425781	593.6520385742188	4.52213716506958	10.152284622192383	-3.9562880992889404	7.977528095245361	7.401456449981714	17.100960954853836	35.0	37.0	7406.706245466605	6.684752929121484	6.599885632111131	0.0	4.0	2.0	2.25	2.25	1.0	39.568	37.44	16397.459524751353	438.1418762207031	562.958984375	4.977290630340576	8.021356582641602	-4.245866775512695	6.722606182098389	7.299177790127477	17.747096396300435	39.0	35.0	8463.474760563524	9.945328743317889	9.142969379497314	1.0	4.0	2.5	3.0	2.25	1.0	1.0	1955.0	1.0	4.0
49KpB6ZupuODFl4JjF6zSVHu4VA3	47.356	43.03	12243.258622488022	284.5945739746094	594.8928833007812	4.6159586906433105	12.522031784057617	-4.609198570251465	13.358510971069336	7.580207666932689	19.574046463602134	57.0	44.0	15875.341409456725	10.43057911265225	12.297652582255859	1.0	4.0	2.0	3.25	2.5	0.0	39.756	35.751	12727.053350916456	356.0513000488281	609.9899291992188	5.816729545593262	13.554227828979492	-5.9124603271484375	12.73619270324707	10.195575267852588	25.454291788863564	66.0	69.0	9484.165904192125	7.527115796977877	10.213886351827396	1.0	4.0	2.25	3.25	2.5	0.0	0.0	1944.0	2.0	4.0
49XDehZzlIeBy3Kqxw4fKBCx2Kw1	30.456	27.201	13217.278996413135	486.0187683105469	722.2369995117188	5.7453083992004395	9.450261116027832	-5.275457382202148	8.935850143432617	7.297855683376713	18.93233213025036	31.0	25.0	6656.352927376844	10.303951899964154	9.239887260110427	1.0	3.0	2.25	3.25	2.5	0.0	26.038	23.215	12561.09405328109	541.309814453125	786.032470703125	6.175339221954346	9.220505714416504	-5.456584453582764	9.08328628540039	7.623737934198545	18.942767232368087	23.0	27.0	7180.412015987695	11.77116723932409	11.94698687183268	1.0	3.0	1.5	3.25	2.25	0.0	0.0	1964.0	1.0	3.0
4J3MqvwhpoOk44S1bzvoLdM87yj1	53.33	51.854	24367.70464902466	470.0560302734375	752.4286499023438	6.517547130584717	14.166240692138672	-6.097058296203613	13.91458797454834	9.244794067152041	21.888327740189233	71.0	59.0	5678.957174062279	7.28071432572087	7.385062923723089	1.0	1.0	1.25	1.75	1.25	2.0	60.033	34.824	17797.890678751926	511.2132568359375	815.4038696289062	7.230286598205566	14.334110260009766	-6.304192543029785	12.138834953308105	8.532185788002371	19.880316207217604	37.0	43.0	4985.287367241943	7.407559238100955	7.583629341134372	1.0	1.0	1.5	2.25	1.5	1.0	1.0	1965.0	2.0	4.0
4J9AQBO1JJTy6mHODZQnXVbNHAK2	51.61	47.77	12978.326586248213	271.7405090332031	400.53179931640625	5.867825031280518	11.839580535888672	-5.735093593597412	11.76638412475586	6.355686974988306	14.729926230970634	21.0	23.0	11916.033126037411	9.905264443921373	10.561725906361723	1.0	3.0	2.5	3.25	3.0	1.0	42.282	39.572	13513.616695460574	341.51165771484375	491.1234130859375	7.936696529388428	15.838996887207031	-7.886788845062256	15.790818214416504	6.655504558367364	15.29587680301237	21.0	25.0	11850.2477519054	13.196266984304453	13.304789825010324	2.0	2.0	2.5	3.25	2.75	1.0	1.0	1942.0	2.0	4.0
4P83FJH6c7Zrhl4OsQV3aMVCgF22	49.247	45.184	15552.214549084794	344.2278747558594	768.752685546875	6.010115623474121	16.002887725830078	-5.976348876953125	16.05846405029297	7.793838105896698	20.647822128715415	59.0	67.0	13096.64821990663	8.725281958632	9.908886773165237	1.0	3.0	2.5	3.5	2.75	0.0	53.609	43.474	19124.53361223698	439.9479064941406	801.3585815429688	8.373573303222656	18.86884307861328	-8.251313209533691	18.149831771850586	7.647223914139998	18.400230203123865	57.0	49.0	12379.711090975889	11.949528080092556	17.136233258610375	1.0	3.0	3.0	3.5	3.0	0.0	1.0	1958.0	2.0	4.0
4RbQRaIruEhWcfZLNydOO34Is1a2	42.0	38.797	13737.42164623623	354.1485290527344	554.5777587890625	4.10352897644043	8.136678695678711	-4.020330905914307	7.20875358581543	8.141294220327483	19.048782136256023	33.0	35.0	13612.30190410099	13.680705431257277	15.871874023821075	0.0	4.0	3.0	4.0	3.0	0.0	36.506	33.465	12233.682613357203	365.7304382324219	639.4827270507812	4.574153423309326	9.528059959411621	-4.409302711486816	8.78420639038086	9.24551293510637	22.062951764100813	32.0	41.0	8291.071731079755	8.857982618674953	10.250076443007158	0.0	4.0	3.0	3.75	3.0	0.0	0.0	1951.0	2.0	5.0
4TaO3NEwWZVgw4u1YcBb3ydOdQn2	42.447	40.466	17871.47920619056	441.761962890625	1020.0516967773438	9.967402458190918	26.649089813232422	-9.818979263305664	26.784265518188477	7.730241151502543	20.300492077271688	55.0	53.0	10118.50788112487	11.010345898938922	12.744230139525726	1.0	2.0	2.25	2.25	2.75	1.0	44.072	41.246	19118.57547549823	463.64923095703125	914.4814453125	9.352474212646484	22.739038467407227	-8.937729835510254	19.397096633911133	8.14372474653604	19.120806406933987	61.0	59.0	8815.3717503802	10.226649362390024	9.67686988127064	1.0	2.0	2.0	1.5	2.5	3.0	1.0	1962.0	1.0	5.0
4UCxwZHR5SfJyAiXyiIFBblJ8ZF2	28.519	27.251	13869.893265383784	509.17376708984375	883.0951538085938	9.507509231567383	21.187267303466797	-9.432332992553711	20.83980369567871	8.192566994197211	19.180994442862016	32.0	39.0	8054.223277679655	10.169473835454111	13.093075994643062	2.0	2.0	2.25	2.75	1.75	2.0	39.234	38.011	18435.709471490532	485.0225830078125	770.4247436523438	7.8860249519348145	16.571138381958008	-7.446322917938232	14.556233406066895	7.356758925381732	17.428908281262302	45.0	59.0	9207.607399032104	10.38061713532368	11.062458239342481	2.0	2.0	2.0	3.0	1.5	0.0	1.0	1973.0	2.0	4.0
4g0hQogAkLUJfPxpIn3MbK6PzMF2	21.754	20.545	11766.949262221096	573.0192260742188	919.2144165039062	8.168119430541992	15.314560890197754	-6.681358337402344	11.584650993347168	9.5025286621439	21.674109162850016	30.0	25.0	6334.295196067955	10.367095247247061	11.311465320807777	1.0	2.0	1.5	2.75	1.75	0.0	23.789	19.803	11925.23537991351	602.28466796875	985.1931762695312	9.441006660461426	20.312503814697266	-7.252105712890625	14.673181533813477	8.542283349011502	20.70392171256129	29.0	25.0	4272.131491029624	6.980607011486314	6.455082295207343	1.0	0.0	0.5	1.25	1.5	2.0	0.0	1987.0	2.0	4.0
4hQjxllvSxdzQy0Hbz3yopoZu1i2	36.628	35.079	16019.20533789324	456.77801513671875	754.5709228515625	8.68382740020752	18.58499526977539	-7.992618083953857	16.829694747924805	9.087257159962917	18.36954024381622	43.0	45.0	9879.911529215173	10.953338724185336	10.946580044173958	2.0	2.0	2.25	3.0	2.0	1.0	30.835	29.16	13648.79732809595	468.306640625	883.5797729492188	9.168482780456543	20.760730743408203	-8.293312072753906	19.40979766845703	8.709790425621911	18.782826585019567	38.0	46.0	9260.728992168803	11.518319642000998	11.131137013732587	2.0	2.0	1.25	2.25	1.75	2.0	0.0	1972.0	1.0	5.0
4kQ13rpE3oSp0OhQ7i05qq1Waq63	27.787	26.425	13988.691948356241	529.5737915039062	942.9846801757812	8.130114555358887	17.843610763549805	-8.07305908203125	18.295522689819336	8.828050886838042	18.968960899614814	42.0	34.0	6469.62509620645	9.202880648942319	10.424248105043144	1.0	2.0	1.5	2.5	1.25	1.0	27.608	25.974	13946.281008380436	537.1185302734375	880.2357788085938	8.433706283569336	16.858612060546875	-8.386648178100586	16.7713680267334	8.778460487943327	21.197952324852654	40.0	41.0	5456.173115395821	7.930484179354391	8.765822649002587	1.0	3.0	1.5	2.25	1.5	1.0	0.0	1964.0	1.0	4.0
4kbokk5nj3XwC4C5FrwPWAIvf5r2	41.142	39.018	13429.90573389316	344.22418212890625	691.478759765625	5.434995651245117	14.279977798461914	-5.1572489738464355	17.60142707824707	5.694082831285042	15.130631878340425	32.0	23.0	12367.615692388958	10.588712065401504	12.94822501609803	0.0	4.0	3.0	4.0	2.75	0.0	40.719	37.978	16583.28009818505	436.8044128417969	794.9730224609375	7.21708869934082	17.029672622680664	-7.030477523803711	15.60982894897461	6.861320743084358	16.13306325390007	29.0	37.0	7615.642771393801	8.6541395129475	8.24645956044318	0.0	4.0	3.0	4.0	2.75	0.0	1.0	1963.0	1.0	6.0
4qqj5yNpEyU67RxM4LwAcL3ZYxy2	40.524	39.688	16735.3388662812	421.8106689453125	639.3368530273438	7.505887031555176	15.863260269165039	-6.822688102722168	13.290278434753418	7.870312989381903	17.19611305694759	29.0	35.0	10662.025280071197	12.199113592758806	11.354262818695782	1.0	3.0	2.5	3.0	2.25	1.0	35.172	32.696	13272.494251752072	406.0729675292969	596.3751220703125	6.687316417694092	15.279523849487305	-6.381350040435791	12.416485786437988	7.625688309748695	16.736851868322127	25.0	25.0	6499.13689711043	6.72788498665676	5.4051736993719555	1.0	3.0	2.5	3.0	2.25	2.0	0.0	1972.0	2.0	5.0
4rrO0oYiVyUoxiql4O3xqRZ7EO92	28.7	26.818	11939.101023695128	445.4057922363281	765.009521484375	9.086431503295898	19.80683708190918	-8.774454116821289	18.962656021118164	8.094076246918224	19.658040217407148	25.0	45.0	6979.334009530323	8.162963753836635	10.789136820745103	2.0	2.0	1.75	2.0	1.75	2.0	30.13	26.172	14461.416949641563	552.8064575195312	898.7139282226562	11.041068077087402	20.64588737487793	-10.452874183654785	21.41571617126465	8.568191376674175	19.624939680575487	35.0	37.0	5542.269734089927	7.024422983637423	7.762738454009651	2.0	2.0	1.5	1.25	1.75	2.0	0.0	1971.0	1.0	3.0
4x8rbqGKI8dsRdmreeTbqlAMmde2	28.416	27.319	14594.127011843011	534.2898559570312	757.4137573242188	8.957764625549316	15.39401626586914	-8.075243949890137	14.515031814575195	8.938778498087178	17.387383332132888	29.0	27.0	6334.406454760005	8.677269116109596	9.058887455315725	1.0	2.0	1.5	2.25	2.0	0.0	23.844	21.934	13516.646958936366	616.354248046875	806.7001953125	10.184191703796387	15.882169723510742	-8.98209285736084	14.357627868652344	9.050646722102465	17.418309443059435	21.0	31.0	5451.197707387537	9.530065922006184	9.19305909588518	2.0	3.0	2.0	2.5	2.5	0.0	0.0	1991.0	1.0	3.0
4z0cZSSRjxZued1aqznVWV2IUMu2	37.34	34.824	13906.098558654154	399.42840576171875	590.2308959960938	6.310471534729004	14.197665214538574	-5.830534934997559	11.405424118041992	7.290648213712914	17.582202517322074	35.0	23.0	6388.322975031042	7.121876226344528	7.657330148782278	0.0	3.0	2.25	3.5	2.5	0.0	29.955	27.507	12162.674983682486	442.3595275878906	669.4081420898438	6.849703788757324	14.683777809143066	-6.327515602111816	13.140626907348633	7.038248889055381	16.496036936210054	24.0	16.0	5561.507654211196	8.154703305295008	7.89241302840448	0.0	3.0	2.25	3.5	2.5	0.0	1.0	1965.0	2.0	3.0
4zMb6XkjBiXT8JBlhzKL4NdGPlW2	38.023	36.194	14983.394818147117	414.134765625	764.0234375	7.278794288635254	18.28809356689453	-7.037291526794434	16.618432998657227	9.056594395925096	21.07796851493349	51.0	48.0	9262.00757672032	10.597262673593043	12.645856507652091	0.0	2.0	2.25	3.75	3.0	0.0	32.444	29.421	12065.891631848277	410.1952209472656	728.224853515625	6.955134868621826	17.40034294128418	-6.609971046447754	14.860079765319824	8.194314968564612	19.388721778484133	39.0	39.0	6977.773529602565	8.396839385803327	9.132679098370007	1.0	2.0	2.5	3.75	3.0	0.0	0.0	1958.0	1.0	5.0
52QF7msWW0Y3EiFVL11deUD7fcn2	24.479	23.479	11814.977490147088	503.30047607421875	767.766845703125	7.036752223968506	14.49678897857666	-7.009413242340088	13.605912208557129	7.3195717324178196	16.8881569281707	30.0	21.0	6216.126447065648	7.989879752012401	8.002645878806703	1.0	3.0	1.75	2.25	1.5	1.0	34.676	32.544	14926.24708357134	458.7750549316406	737.6375122070312	7.742190837860107	15.395472526550293	-7.573736190795898	18.294355392456055	7.952724141681632	17.511530526375065	40.0	35.0	8413.578454559314	10.623205119393074	10.838922905309287	2.0	2.0	1.25	1.5	1.5	2.0	0.0	1997.0	2.0	4.0
5Bz0tD3fK4PJkqCusRwoqOu1O0E2	34.176	31.803	11700.920258248552	367.9534912109375	740.1265258789062	5.857253551483154	15.335860252380371	-5.475865364074707	14.585001945495605	9.879051135075956	20.300149184854646	32.0	31.0	8211.011859567603	7.902802559737828	9.04515461687855	0.0	3.0	2.75	3.25	2.5	0.0	25.965	23.013	11825.471133891235	513.927490234375	850.138427734375	8.144089698791504	15.956637382507324	-7.38085412979126	14.600345611572266	11.43963806949194	22.433363343470454	31.0	27.0	4847.574838048964	6.915228014335184	7.460974196993246	0.0	3.0	2.25	3.5	1.75	1.0	1.0	1979.0	2.0	5.0
