ID	Task_duration_Pr_FollowBox	Working_time_Pr_FollowBox	mouse_dist__Pr_FollowBox	speed_mean__Pr_FollowBox	speed_sd__Pr_FollowBox	pos_accel_mean_Pr_FollowBox	pos_accel_sd_Pr_FollowBox	neg_accel_mean_Pr_FollowBox	neg_accel_sd_Pr_FollowBox	angle_mean__Pr_FollowBox	angle_sd__Pr_FollowBox	x_flips__Pr_FollowBox	y_flips__Pr_FollowBox	In_target_ratio__Pr_FollowBox	Pr_valence	Pr_arousal	Pr_MDBF_GS	Pr_MDBF_RU	Pr_MDBF_WM	Pr_stress	Task_duration_Con_FollowBox	Working_time_Con_FollowBox	mouse_dist__Con_FollowBox	speed_mean__Con_FollowBox	speed_sd__Con_FollowBox	pos_accel_mean_Con_FollowBox	pos_accel_sd_Con_FollowBox	neg_accel_mean_Con_FollowBox	neg_accel_sd_Con_FollowBox	angle_mean__Con_FollowBox	angle_sd__Con_FollowBox	x_flips__Con_FollowBox	y_flips__Con_FollowBox	In_target_ratio__Con_FollowBox	Co_valence	Co_arousal	Co_MDBF_GS	Co_MDBF_RU	Co_MDBF_WM	Co_stress	condition	jahr	sex	schule
BMDnwPq4NMZPunEwAiwhmuGeZsJ3	25.775	24.952	7421.891956902862	297.5302429199219	317.1485900878906	6.14292573928833	8.56590747833252	-6.232472896575928	9.417564392089844	8.355281702397082	14.188675255090265	21.0	12.0	0.40706476030277544	2.0	2.0	2.75	2.75	3.0	4.0	26.06	24.969	7543.31670285391	302.2162170410156	283.2887878417969	6.598049163818359	8.690281867980957	-6.8583831787109375	9.271780014038086	8.279008657542256	12.808672298532368	23.0	22.0	0.4894869638351556	3.0	0.0	2.0	1.25	1.75	2.0	0.0	1973.0	1.0	2.0
BNElydAUishlayVL88yO7xX0QUH2	28.827	25.01	7097.812071125421	283.8557434082031	226.2818145751953	4.451032638549805	5.353774547576904	-4.6555280685424805	5.5014777183532715	9.790738142447502	15.854001702249482	19.0	22.0	0.5954941116231439	1.0	3.0	1.75	3.0	2.25	0.0	28.208	25.009	6946.8205836781235	277.8172607421875	180.67868041992188	4.259594440460205	4.0819549560546875	-4.225964546203613	4.193861961364746	9.262164293663803	12.17498934489333	13.0	13.0	0.801707779886148	1.0	3.0	2.0	2.5	2.25	0.0	0.0	1965.0	2.0	3.0
BNvcaqXuYCNXEyynlCwuO210XOy2	26.22	25.017	7806.540905185235	312.1991882324219	388.1847229003906	6.624546051025391	12.968308448791504	-6.643794536590576	11.062448501586914	8.31912578962875	16.309837319895852	27.0	30.0	0.1616871704745167	1.0	4.0	3.0	4.0	2.0	0.0	26.631	25.032	7556.571555292006	302.021240234375	313.55145263671875	5.704398155212402	8.55309772491455	-5.650442600250244	8.684507369995117	7.962964065136126	13.80882642957544	24.0	29.0	0.176759410801964	1.0	4.0	2.75	3.25	2.0	0.0	1.0	1944.0	2.0	5.0
BPL9QZNiMfdjdl37jJOXNjiIGmD3	26.234	25.041	7327.141317290151	292.6759338378906	222.70860290527344	4.340900421142578	4.643542289733887	-4.339229583740234	4.806662559509277	7.897025977216607	14.611286126787896	19.0	21.0	0.6378662659654395	1.0	4.0	3.0	3.5	2.75	0.0	26.856	25.059	7235.608140147458	288.84661865234375	198.56593322753906	4.33811092376709	4.853087902069092	-4.324787139892578	4.878962993621826	7.650548826814407	12.396476680656624	20.0	18.0	0.6681065514758819	1.0	4.0	3.0	3.5	2.75	0.0	0.0	1955.0	1.0	5.0
BfPZ8x6IqVM5Carn0TPiFdS78zj2	25.649	25.006	7359.561815587972	294.3236083984375	298.6220703125	6.854867935180664	8.598897933959961	-6.887532711029053	8.801260948181152	10.847464019016574	15.314107826577539	23.0	16.0	0.5963133640552996	2.0	3.0	2.25	3.5	1.25	2.0	26.763	24.974	7217.261092398141	289.1531066894531	242.8220672607422	5.7445149421691895	6.1552863121032715	-6.099207878112793	6.657665252685547	10.902756019772138	14.397523034532394	19.0	14.0	0.6673511293634496	3.0	3.0	2.25	2.25	2.0	2.0	1.0	1972.0	1.0	4.0
BgA0l2cTABgUNtxu6LovFzhmiNH2	25.655	24.967	7567.708375562732	303.19342041015625	247.5693359375	5.556794166564941	5.868165016174316	-5.655074596405029	5.925159454345703	10.359157973902947	14.488445942915591	17.0	20.0	0.4783634933123525	1.0	2.0	1.5	3.0	1.25	0.0	26.557	24.993	7825.24196733523	313.13494873046875	249.84841918945312	5.197693824768066	5.534726142883301	-5.226413249969482	5.646146774291992	9.887036785654624	15.501648207387547	20.0	22.0	0.5333853963295587	0.0	4.0	1.75	3.0	1.0	0.0	1.0	1954.0	1.0	3.0
Bjdrk8WvCKUYQDGdojJj4IQsxPj2	27.614	25.113	6996.926667904121	278.6510009765625	191.29763793945312	4.344760417938232	4.502053737640381	-4.266341686248779	4.556844711303711	9.678620558433177	15.062805668627988	17.0	22.0	0.4928774928774929	2.0	3.0	1.75	2.5	3.0	1.0	27.701	25.131	6902.292633266547	274.7181091308594	145.09474182128906	3.669440746307373	3.695230484008789	-3.696155071258545	3.586500644683838	8.617233363268383	11.992759528817	17.0	10.0	0.708904109589041	2.0	3.0	1.5	2.75	3.5	2.0	0.0	1986.0	1.0	5.0
BmIxHUKKSygpwgjLFW5mucxSP9V2	25.882	25.099	7230.050426685854	288.1072082519531	210.78187561035156	4.781061172485352	5.18076753616333	-4.839815616607666	4.715707302093506	8.485479487360696	11.734710343848326	15.0	11.0	0.7595944967414917	0.0	2.0	2.0	2.0	2.5	0.0	26.113	25.035	7163.8257640041	286.323974609375	201.2299346923828	4.812602519989014	5.708813667297363	-4.98965311050415	5.552363395690918	8.469337465010614	11.382396100968549	22.0	12.0	0.8977591036414566	0.0	2.0	1.75	2.5	2.5	0.0	0.0	1967.0	2.0	3.0
BuFcS83a64exdVqD1d3h54eE3WN2	26.965	25.008	7089.312571541143	283.51580810546875	238.84483337402344	4.4426350593566895	5.327603816986084	-4.374881267547607	5.4135332107543945	7.787297964720907	12.596239556489143	12.0	16.0	0.4912012241775057	3.0	2.0	1.75	1.75	1.5	2.0	26.371	25.025	7323.338051881496	292.6993713378906	222.3843536376953	4.573189735412598	5.215076923370361	-4.791222095489502	6.078080654144287	7.706635527976439	12.606465661375255	17.0	17.0	0.5025603511338698	3.0	1.0	1.5	1.5	1.5	2.0	1.0	1984.0	1.0	5.0
Bufzy4K2XdWAC6Qy2q0ZfM1Z19o1	25.738	25.058	7155.300442848797	285.6407470703125	309.14654541015625	6.305062770843506	13.004707336425781	-6.02606725692749	10.900750160217285	7.819707338532907	14.721250468087735	15.0	20.0	0.48605947955390333	2.0	2.0	1.75	2.5	1.5	1.0	26.027	24.992	7327.062047522633	293.19976806640625	347.1305236816406	6.6284894943237305	13.453895568847656	-6.235947608947754	12.11650276184082	8.144301826102316	13.891917198009743	11.0	12.0	0.5085049239033125	2.0	2.0	1.5	2.0	1.75	2.0	1.0	1953.0	2.0	5.0
BulJ956lyCfjEZTvrrNsaVf534A2	27.025	24.971	7065.330727035882	283.0661315917969	206.76795959472656	4.78533935546875	5.213282108306885	-4.974652290344238	5.768847465515137	7.889425373706821	11.67557211404135	17.0	12.0	0.6374558303886926	2.0	2.0	1.0	1.5	1.0	0.0	26.501	24.971	7005.655058343184	280.67529296875	189.52915954589844	4.821178913116455	5.104836463928223	-4.7934417724609375	5.2197418212890625	7.3210050074270265	9.786832658361147	14.0	10.0	0.7068607068607069	3.0	2.0	1.0	1.0	1.0	1.0	1.0	1955.0	2.0	5.0
C3nOlTTQPKM4fYCHKHtoML1nCzG3	25.959	25.06	7545.743610180978	301.227294921875	312.3704528808594	6.10430383682251	8.961979866027832	-5.572616100311279	7.55623197555542	7.666330700702507	14.668812474164282	33.0	23.0	0.4012455516014235	2.0	2.0	2.25	2.5	1.5	2.0	27.231	25.092	7718.995947492553	307.77496337890625	310.445068359375	6.0986175537109375	8.713406562805176	-5.769227027893066	7.717280864715576	9.066644798373162	16.34489387741285	40.0	31.0	0.47547797173732337	2.0	1.0	1.75	2.0	1.5	2.0	1.0	1964.0	1.0	3.0
C3waA07u0lTWnIS0c1fJIGM28OI2	28.78	24.96	5645.250079627844	226.30787658691406	159.58399963378906	4.161820411682129	4.802855491638184	-4.270295143127441	5.109086513519287	10.245670696189249	12.497478176661616	15.0	18.0	0.0007032348804500703	1.0	4.0	2.25	3.5	2.75	0.0	28.802	24.965	7129.1729467490495	285.6239013671875	215.28639221191406	4.878950119018555	5.582731246948242	-4.902710914611816	6.321391582489014	9.242484294523567	12.218087903780763	22.0	16.0	0.0027874564459930314	2.0	4.0	2.25	3.5	1.75	0.0	1.0	1933.0	1.0	5.0
C5oSyK5m0rNPxFkJGXk9C75F9552	30.382	24.971	7330.606469726619	293.6941833496094	235.30035400390625	5.775611877441406	6.526895999908447	-5.734209060668945	6.475180149078369	7.161477441750602	9.47260750674114	11.0	18.0	0.2993396918561996	1.0	1.0	1.0	1.5	1.5	3.0	27.742	24.954	7234.530378915857	290.0192565917969	330.6022033691406	6.167339324951172	11.327346801757812	-6.458407402038574	10.200613975524902	7.672435824202562	10.937398045721089	15.0	21.0	0.1654733492442323	3.0	1.0	1.5	1.5	1.0	2.0	1.0	1937.0	2.0	5.0
C95k6cwIyyX06dm28fgU82zM3pg1	25.654	24.99	7164.3447189553235	286.86065673828125	212.66905212402344	5.319296836853027	6.435500144958496	-5.491358280181885	6.234006404876709	8.615018796329244	11.950263894639727	15.0	14.0	0.7532281205164992	1.0	3.0	2.25	3.0	2.0	1.0	25.919	25.074	7255.34869168936	289.46136474609375	231.03399658203125	5.478152275085449	6.978760719299316	-5.599845886230469	7.290043830871582	7.5933512540741726	10.633796648850577	12.0	12.0	0.7630264097073519	2.0	3.0	2.25	3.0	3.0	0.0	1.0	1981.0	1.0	5.0
C9nTaw5YJoP1G7RWOrtOKxg7TIs2	31.577	24.968	7241.948749842459	290.14215087890625	123.67143249511719	4.536984920501709	4.229775905609131	-4.639087677001953	4.286434173583984	7.848607489178854	9.265808034832242	22.0	12.0	0.8794373744139317	1.0	3.0	2.75	3.25	2.5	0.0	25.875	24.985	7157.498978741014	286.5865478515625	129.8181610107422	4.637953281402588	4.37912654876709	-4.649233818054199	4.544661998748779	7.639180881785874	8.5956909913239	14.0	12.0	0.9114441416893733	1.0	3.0	2.5	3.0	2.25	0.0	1.0	1997.0	2.0	4.0
CH2UfjNWHCOjYW5Hzq2t3d8LeGD2	25.797	25.071	7412.360758078528	295.72552490234375	238.4939422607422	3.4258832931518555	4.638758659362793	-3.5702037811279297	6.057963848114014	8.354140334730484	13.572460071866967	20.0	19.0	0.6542056074766355	3.0	1.0	1.5	1.75	2.5	3.0	26.688	25.002	7145.905572805568	285.95062255859375	187.77171325683594	3.5537922382354736	3.930907726287842	-3.405752420425415	3.8992133140563965	7.695338287312527	12.315541520819664	29.0	22.0	0.766955266955267	3.0	2.0	1.5	1.75	3.0	3.0	0.0	1967.0	1.0	5.0
CK031kf37bPwZokwczmXvrUg70g1	26.176	25.002	8073.757473914525	323.07952880859375	493.7651672363281	8.539590835571289	17.69466209411621	-8.56589126586914	17.570171356201172	11.09078963620957	18.167476787827074	40.0	39.0	0.21842496285289748	2.0	2.0	1.5	3.0	2.25	0.0	26.596	24.966	8179.383934221724	327.6996765136719	499.779296875	8.824654579162598	17.785831451416016	-8.77335262298584	16.98739242553711	12.187769327274117	20.808511659939914	46.0	43.0	0.2753731343283582	1.0	2.0	1.0	3.0	2.0	0.0	0.0	1967.0	2.0	3.0
CNSRrl8gXRQYcA2Ymv3OpcJav2s2	26.192	24.979	7246.325972635393	290.1431884765625	300.6883850097656	5.936649799346924	8.222000122070312	-5.837596893310547	7.872828483581543	9.549901199136297	15.85729467410193	26.0	16.0	0.39507221750212407	3.0	2.0	1.25	1.5	1.25	3.0	27.027	24.976	6903.438580042746	276.4139709472656	261.24713134765625	5.229316234588623	6.623289585113525	-5.200884819030762	6.78756046295166	9.559856045851788	15.226641765689267	29.0	20.0	0.448582995951417	2.0	2.0	1.0	0.75	2.0	3.0	0.0	1990.0	1.0	4.0
CQGZKhuq0xRoyaWOgjbFE1Fqt7x1	25.852	24.983	7452.827304826189	298.4114990234375	308.9817810058594	5.21058464050293	6.333864212036133	-5.014907360076904	6.558287620544434	11.267255919789664	20.89797324339093	46.0	37.0	0.2535446205170976	1.0	3.0	2.25	2.75	2.5	0.0	27.153	24.983	7919.355888597049	317.0913391113281	355.3844909667969	6.150314807891846	8.419742584228516	-5.580465316772461	7.85764741897583	11.910620851266408	20.92427885947243	60.0	35.0	0.27566693613581245	2.0	3.0	2.5	3.75	2.5	0.0	1.0	1953.0	1.0	5.0
CZaECgFZ3ThARXvdkLI99T0ocM02	25.683	25.196	7143.878282531036	283.6560974121094	192.94696044921875	4.800503730773926	6.220047473907471	-4.626724720001221	5.444944858551025	7.836180634603085	11.021737251217715	15.0	13.0	0.7800586510263929	2.0	2.0	1.25	1.25	1.5	4.0	26.37	24.963	7463.361017813539	299.01287841796875	249.18997192382812	4.8683061599731445	9.04125690460205	-4.773021221160889	8.401144981384277	7.575818643457103	10.193298614724288	12.0	11.0	0.805378627034678	2.0	2.0	1.5	1.75	1.75	2.0	0.0	1982.0	1.0	4.0
CZwyh2u1ABcbEoKsDb8ayOUhAcb2	26.169	24.984	7233.24090551758	289.6192626953125	237.5264892578125	4.635648250579834	6.20636510848999	-4.703369140625	5.823596954345703	7.9780505242067115	12.77693534678072	29.0	19.0	0.6860119047619048	1.0	1.0	1.75	2.5	1.5	0.0	26.456	25.0	7045.235674520786	281.92218017578125	202.74884033203125	4.21284294128418	4.81244421005249	-4.12352991104126	4.511623859405518	7.462114161935689	11.93601342031018	21.0	14.0	0.6739130434782609	2.0	1.0	2.0	2.75	1.5	1.0	1.0	1968.0	1.0	4.0
Cgku0QIhSIYp9We7ruEbM6sqLCb2	26.054	24.976	7372.106057088277	295.179443359375	223.8614959716797	4.977118968963623	6.282764911651611	-4.928680419921875	5.959555149078369	7.680713061187424	10.105034281928692	33.0	20.0	0.43768115942028984	0.0	3.0	2.5	3.75	2.5	0.0	26.523	24.974	7258.680859634758	290.81256103515625	238.34710693359375	4.875049591064453	6.0296196937561035	-5.0424699783325195	6.161367893218994	8.559219816747145	12.094463834978418	19.0	23.0	0.4781954887218045	0.0	3.0	2.75	3.75	3.0	0.0	1.0	1976.0	2.0	3.0
CjrLGJyZ10NHX7ILtQYuFPRx6NG3	25.727	25.003	7370.497443638484	294.9378662109375	224.708984375	5.21987771987915	6.539200305938721	-5.041913032531738	5.900717735290527	8.288437934868568	11.84315867418428	17.0	15.0	0.709051724137931	2.0	2.0	1.75	2.0	2.25	1.0	26.813	25.021	7263.735333695335	290.3171691894531	164.8380126953125	4.848329544067383	4.507354736328125	-4.9204254150390625	4.639505386352539	9.038234892223581	10.573637103104696	10.0	14.0	0.8092926490984743	2.0	1.0	1.5	1.75	2.0	1.0	1.0	1973.0	1.0	4.0
CktwmZQMXBUP0EdMF6C3hwjthy93	25.617	24.971	7324.367227570056	293.4442138671875	171.1030731201172	4.410007476806641	4.339316368103027	-4.416200160980225	4.702073097229004	7.009078820502893	9.329162498853968	11.0	10.0	0.5528846153846154	0.0	4.0	3.0	4.0	2.25	0.0	26.242	24.788	7503.946069397494	302.82269287109375	224.6340789794922	5.205606460571289	6.164853572845459	-5.19190788269043	6.582353591918945	6.752118904132966	10.161844126697629	12.0	13.0	0.4602803738317757	0.0	4.0	2.75	4.0	2.5	0.0	1.0	1978.0	2.0	5.0
CpGqN0X7v1QJtrSYHgnuJRDuj8q1	25.819	24.983	7078.762642376354	283.4339294433594	148.64764404296875	2.9118802547454834	2.5827088356018066	-3.0131113529205322	2.752286672592163	7.287569675227413	9.939816846477477	19.0	10.0	0.6694444444444444	0.0	4.0	3.0	4.0	2.5	0.0	26.862	24.982	7156.546037090258	286.54840087890625	144.96412658691406	2.9866392612457275	2.6931726932525635	-2.9347422122955322	2.765063524246216	7.530095616264003	10.273784657966404	15.0	10.0	0.7546777546777547	0.0	4.0	3.0	4.0	2.5	0.0	1.0	1959.0	2.0	3.0
CpRsidW6YpNbqX39QU0lLN7XowT2	26.706	24.974	7072.245301959405	283.3431701660156	222.9708251953125	4.761447906494141	5.803174018859863	-4.871581077575684	5.905258655548096	8.518876633888494	12.928309819597438	12.0	17.0	0.5267459138187222	3.0	3.0	2.25	2.5	1.75	0.0	26.556	24.992	7040.954498948371	281.7508544921875	179.8777313232422	4.883912563323975	5.149569511413574	-4.9506378173828125	5.420659065246582	8.155896952258393	10.164933088906741	14.0	12.0	0.6756013745704468	4.0	3.0	2.0	1.75	1.75	1.0	0.0	1993.0	1.0	4.0
CpnAc1fMAZZwDzxCxqt8Ba5hByV2	26.543	24.983	6989.9490591212725	279.8778381347656	139.35311889648438	4.168493747711182	3.6488711833953857	-4.415050029754639	3.8481059074401855	7.267905224405652	8.927111009179118	11.0	10.0	0.00205761316872428	0.0	3.0	2.25	3.25	3.0	0.0	26.435	24.984	7152.222131723991	286.3752746582031	171.88494873046875	5.129879474639893	5.426745414733887	-5.080435276031494	5.330243110656738	7.536534877802803	10.347506166205278	11.0	10.0	0.002144388849177984	0.0	3.0	2.25	3.5	2.5	0.0	1.0	1942.0	2.0	5.0
CsaYzrOcXYR6AyMW6qNfSALx6hu1	27.421	24.982	6561.59541748923	262.7265625	295.4820861816406	7.577234268188477	14.676323890686035	-6.9963226318359375	12.664323806762695	13.140693393018482	19.91264750846853	45.0	40.0	0.0007911392405063291	3.0	0.0	2.0	2.5	1.75	2.0	27.158	24.982	10190.64048194923	408.03363037109375	447.78411865234375	11.47172737121582	17.031021118164062	-11.288447380065918	16.42346954345703	12.10648013576404	15.778682671184189	50.0	48.0	0.008289374529012811	2.0	1.0	1.25	1.0	2.25	2.0	0.0	1963.0	2.0	3.0
CswHktqEavSmrkfVeZOEUVX1fiQ2	25.87	25.017	7134.653961951928	285.3291015625	212.81201171875	5.165855407714844	7.354214191436768	-4.879583358764648	5.863846778869629	7.380070426174283	9.443014469814763	12.0	10.0	0.784627092846271	2.0	3.0	2.75	3.5	2.75	0.0	27.809	25.018	7023.564535317855	280.8863830566406	204.48895263671875	5.3266825675964355	7.982635974884033	-4.911028861999512	5.649232387542725	7.628547699894364	10.128673852371966	13.0	12.0	0.7322239031770046	2.0	3.0	1.75	2.75	2.5	2.0	0.0	1962.0	1.0	2.0
CtvJiAyLMNYL0mr65nW6gA2oUWi2	26.205	25.032	6959.182340892134	278.144775390625	231.61740112304688	4.429338455200195	6.374614238739014	-4.345785617828369	5.500978469848633	6.870047290752146	10.907317648934185	13.0	13.0	0.1601005867560771	1.0	4.0	2.25	3.0	2.5	1.0	26.529	25.016	6829.051286392018	273.1074523925781	207.36819458007812	4.8288116455078125	5.889524459838867	-4.464507102966309	5.021696090698242	7.7106513354289845	11.96235848231572	13.0	14.0	0.19291635267520724	0.0	4.0	2.25	3.5	2.5	0.0	1.0	1960.0	1.0	5.0
Cwns86ssz5WRRSfalFbYwjFAHC63	26.713	24.984	7511.366863029698	300.75543212890625	269.79730224609375	6.9075140953063965	9.581940650939941	-6.690148830413818	9.474041938781738	8.35588654860955	13.752990348991757	21.0	34.0	0.28111769686706184	1.0	4.0	2.75	4.0	1.75	0.0	26.633	24.988	7848.411840659715	314.250732421875	246.7578887939453	6.4054388999938965	8.505610466003418	-6.357878684997559	7.747916221618652	8.263205799722474	12.828146722181563	27.0	27.0	0.3089368258859784	0.0	3.0	2.5	3.75	2.5	0.0	1.0	1953.0	1.0	3.0
D9quAgmpKiP6arVM2x38ZuoL12I2	26.177	25.15	7470.670863741639	297.1627197265625	234.20254516601562	7.707748889923096	8.7362060546875	-7.993523120880127	8.515000343322754	12.457801570319914	15.15834040909682	21.0	11.0	0.5992669517409897	2.0	2.0	2.75	3.75	2.75	0.0	26.306	25.189	7541.847363714851	299.4578857421875	261.9043273925781	7.813537120819092	9.09322452545166	-7.6583428382873535	9.308348655700684	12.206017662313762	15.999284445194368	20.0	16.0	0.580564263322884	2.0	2.0	2.75	4.0	2.75	0.0	1.0	1967.0	1.0	3.0
DC8NSZRLfXNpBz2m2Us7cZEstF02	27.246	24.983	7266.356738499266	290.9452209472656	286.05853271484375	6.539737224578857	9.43803596496582	-6.649837017059326	9.622269630432129	9.757862361496466	13.717119580558483	19.0	22.0	0.46870109546165883	2.0	2.0	2.0	2.75	1.75	0.0	26.267	24.981	7041.469599306304	281.94073486328125	230.84864807128906	5.401677131652832	6.285870552062988	-5.693198204040527	7.054309844970703	9.94446637053004	12.895675542920383	10.0	14.0	0.4750733137829912	2.0	2.0	1.5	2.5	2.0	1.0	1.0	1966.0	2.0	3.0
DHN1ZcatbkMmLfsF4R2bZXl0LUO2	26.483	25.218	7005.184226258645	277.8181457519531	246.75216674804688	6.226110458374023	7.270102500915527	-6.372315406799316	7.343280792236328	8.934169515663749	12.875667979658148	12.0	17.0	0.4316981132075472	2.0	2.0	2.25	3.0	2.0	0.0	26.76	25.133	7392.750019558849	294.2388000488281	245.1515350341797	5.905701160430908	7.422486782073975	-5.544443130493164	6.518685340881348	7.662228167721652	10.650186201620373	12.0	11.0	0.3856707317073171	2.0	1.0	1.75	3.0	1.75	0.0	0.0	1949.0	2.0	3.0
DVVyMwWX2seZ1syqPcdh3D2XXzX2	27.344	25.13	6979.462805418412	277.78955078125	206.30934143066406	5.631399631500244	6.420326232910156	-5.864512920379639	7.315404891967773	9.221570009969732	12.231571022899342	16.0	15.0	0.614336917562724	2.0	1.0	1.5	2.25	1.25	1.0	27.059	25.179	7045.758735559664	279.9268493652344	196.09017944335938	5.583337306976318	6.313919544219971	-5.675263404846191	6.039305210113525	8.933394660761234	12.94177729173729	27.0	10.0	0.7174066243833686	2.0	1.0	1.75	1.75	1.5	1.0	0.0	1985.0	1.0	4.0
DW7emq3L4IM2tZjoAtD4Dz2XZOo1	25.463	24.991	7063.303919271012	282.6452331542969	131.25613403320312	3.910506010055542	4.659191608428955	-3.858015537261963	3.4938740730285645	8.157245901932551	8.613816211257273	13.0	18.0	0.8928928928928929	1.0	1.0	1.25	2.0	1.25	1.0	25.712	24.989	7068.073755402152	283.0059814453125	117.55072784423828	3.736618757247925	3.723971366882324	-3.416428804397583	2.9498131275177	7.871241083266104	8.118526233921518	20.0	16.0	0.9538770053475936	0.0	2.0	1.75	2.5	1.5	1.0	1.0	1988.0	2.0	5.0
DXiCt2plN8Tnt4wXKPxYpQoK1G32	25.903	25.045	7745.609032775949	309.3912048339844	362.8789978027344	6.553541660308838	11.262273788452148	-6.480317115783691	11.369909286499023	8.651008277456192	15.431123759951031	25.0	24.0	0.46804979253112033	0.0	2.0	1.25	1.75	1.5	1.0	26.884	25.045	7373.128653555843	294.5128173828125	267.0904235839844	6.177917003631592	8.275779724121094	-6.006313323974609	7.736777305603027	8.332957737680685	13.742021527204288	27.0	16.0	0.6896551724137931	2.0	1.0	1.0	2.25	1.75	1.0	0.0	1977.0	2.0	2.0
DXp6qhzeEQfMlSWVVBmNA990quu1	25.707	25.007	7096.04216515392	283.7849426269531	183.55931091308594	3.7479183673858643	3.8620519638061523	-3.595128059387207	3.8915743827819824	8.167483597206331	9.98349289676064	13.0	23.0	0.10826210826210826	2.0	1.0	1.5	1.5	1.75	2.0	28.246	25.0	7668.09361261525	306.84649658203125	352.00152587890625	4.565558433532715	7.991145133972168	-4.81087064743042	11.28636360168457	6.5792581723410155	10.9828050454955	18.0	14.0	0.3974522292993631	2.0	1.0	1.5	1.5	1.75	2.0	0.0	1972.0	1.0	5.0
DaCi6Oocfef6uW808oenjCMLyiS2	25.862	25.007	7042.258603593733	281.6340026855469	217.14462280273438	6.482509136199951	8.641979217529297	-6.475231647491455	7.5705952644348145	6.850673457213438	8.943780187798264	19.0	15.0	0.5498839907192575	0.0	3.0	3.0	4.0	3.0	0.0	26.16	25.001	7293.470929722693	291.8555908203125	227.37232971191406	6.664349555969238	10.996801376342773	-6.689288139343262	9.503705024719238	6.486275197656877	8.496024668480228	11.0	17.0	0.6289962825278811	0.0	3.0	3.0	4.0	3.0	0.0	1.0	1979.0	2.0	5.0
DaFt0VMi0lWJ4MqNX8wGADoCvsl2	25.635	24.966	7879.134796065715	315.67047119140625	311.0762939453125	6.537294864654541	8.647575378417969	-6.5273051261901855	8.260125160217285	10.842711195019223	17.254683901379696	51.0	38.0	0.5191256830601093	4.0	1.0	2.0	3.75	2.75	0.0	28.728	24.982	7471.6153090076305	299.1637878417969	278.05908203125	6.002004146575928	7.625668048858643	-5.9845380783081055	7.805406093597412	10.870022240418283	16.84631085944087	50.0	27.0	0.48663101604278075	4.0	1.0	1.25	2.0	2.75	3.0	0.0	1963.0	1.0	3.0
DcLInkMzcphTPPrUpG9VpXJ8xzC3	26.103	25.116	7285.277752290099	290.134521484375	169.65139770507812	5.417482852935791	5.7272443771362305	-5.290040016174316	5.603445529937744	15.143779068372037	19.191685480749523	12.0	13.0	0.8559256390395042	0.0	2.0	2.75	3.0	2.25	1.0	25.875	25.116	7250.364620427934	288.7441101074219	151.24044799804688	5.549015998840332	5.695626258850098	-5.230071544647217	5.0226359367370605	14.023919310289399	16.844291838302595	10.0	10.0	0.9182908545727136	1.0	2.0	2.5	3.25	1.5	0.0	1.0	1990.0	1.0	4.0
