ID	Task_duration_Pr_PointClick	Working_time_Pr_PointClick	mouse_dist__Pr_PointClick	speed_mean__Pr_PointClick	speed_sd__Pr_PointClick	pos_accel_mean_Pr_PointClick	pos_accel_sd_Pr_PointClick	neg_accel_mean_Pr_PointClick	neg_accel_sd_Pr_PointClick	angle_mean__Pr_PointClick	angle_sd__Pr_PointClick	x_flips__Pr_PointClick	y_flips__Pr_PointClick	total_dev_ideal_line__Pr_PointClick	mean_dev_ideal_line__Pr_PointClick	sd_dev_ideal_line__Pr_PointClick	Pr_valence	Pr_arousal	Pr_MDBF_GS	Pr_MDBF_RU	Pr_MDBF_WM	Pr_stress	Task_duration_Con_PointClick	Working_time_Con_PointClick	mouse_dist__Con_PointClick	speed_mean__Con_PointClick	speed_sd__Con_PointClick	pos_accel_mean_Con_PointClick	pos_accel_sd_Con_PointClick	neg_accel_mean_Con_PointClick	neg_accel_sd_Con_PointClick	angle_mean__Con_PointClick	angle_sd__Con_PointClick	x_flips__Con_PointClick	y_flips__Con_PointClick	total_dev_ideal_line__Con_PointClick	mean_dev_ideal_line__Con_PointClick	sd_dev_ideal_line__Con_PointClick	Co_valence	Co_arousal	Co_MDBF_GS	Co_MDBF_RU	Co_MDBF_WM	Co_stress	condition	jahr	sex	schule
by1NGgvgxYXiAD20SsqBVtpDuNP2	17.862	15.599	3815.732979761932	248.90628051757812	419.40789794921875	3.4636402130126953	7.52625846862793	-3.2436113357543945	6.776738166809082	6.498924146991553	18.800137715740302	21.0	12.0	5159.150671159096	8.471511775302293	9.10606253645684	1.0	2.0	1.5	3.0	2.0	0.0	18.089	14.828	3684.4929738007077	252.18980407714844	448.2593078613281	4.419313430786133	10.653144836425781	-4.045578479766846	8.404278755187988	8.222734365221395	17.8876372967081	25.0	10.0	4094.3459574518424	6.789960128444183	7.13815795311816	1.0	2.0	1.5	2.75	2.0	0.0	1.0	1961.0	2.0	3.0
c1Dtgkn716bSQAxLG6QvTUp0i0k1	14.777	12.953	3746.1005962700506	292.4356689453125	518.04052734375	5.2374162673950195	10.805465698242188	-5.118281841278076	11.159695625305176	8.081716762709062	21.46090605415838	16.0	16.0	6650.62543143236	12.180632658301025	19.004225050604504	0.0	3.0	3.0	3.75	2.5	0.0	16.163	13.0	4229.97084611191	332.9375	561.4016723632812	5.655950546264648	11.25444507598877	-5.394710063934326	11.10949420928955	8.71362754998322	20.996950808587155	19.0	18.0	7773.730323315395	12.891758413458367	25.46151275133938	0.0	3.0	2.75	3.75	2.5	0.0	1.0	1986.0	1.0	4.0
c73lCmRBldW2zsyDfLIb57yU9iu2	17.658	14.931	4090.2716904108293	279.67669677734375	464.1923522949219	4.704565048217773	9.708173751831055	-4.732887268066406	10.38607406616211	7.623531031144585	18.525464237118328	22.0	21.0	10129.100093260546	16.416693830243997	17.71687154144134	0.0	4.0	2.25	2.5	1.75	0.0	19.67	15.981	4421.012600222588	282.0422668457031	513.496337890625	4.835762977600098	12.11032485961914	-4.654847621917725	11.17529296875	9.383631347171288	19.888747088977833	27.0	22.0	9557.405226268953	13.311149340207455	16.777927725785762	0.0	4.0	1.75	2.5	1.75	0.0	1.0	1964.0	1.0	3.0
c8sIpl1NIrOZ4kpcAOpPZJvBmpj1	23.184	18.783	4848.197747047664	260.8661804199219	447.568603515625	3.9052810668945312	8.205732345581055	-3.7149698734283447	7.4559326171875	8.00348312189859	17.71775921617788	29.0	24.0	12649.828834780717	13.824949546208435	20.48607031873237	0.0	3.0	1.75	3.0	2.25	0.0	31.913	21.982	4456.894602805061	208.3634796142578	414.689208984375	2.924042224884033	6.7789154052734375	-2.8949475288391113	6.408849239349365	6.581636325636102	17.6855971992609	23.0	26.0	10060.628239155858	10.657445168597308	12.557757277374694	0.0	3.0	1.75	3.0	2.5	0.0	1.0	1949.0	1.0	5.0
cHN2DDnqAhM7am29S1vmZ6ldPEc2	20.6	16.866	3833.668968787956	230.8743896484375	479.5976867675781	4.46688175201416	11.420206069946289	-4.184027194976807	10.13786792755127	5.7605630817261595	16.200976799154688	13.0	12.0	5462.797935003126	7.748649553195924	8.995686935818778	1.0	2.0	2.5	3.75	2.0	0.0	21.167	16.328	3976.615423752651	249.63058471679688	505.6600646972656	4.604399681091309	13.93599796295166	-4.355395317077637	9.555037498474121	6.8940173165819	19.340821838857234	13.0	17.0	4876.549099355483	7.607720903830707	8.805456670264434	0.0	4.0	2.5	3.25	2.25	0.0	0.0	1977.0	2.0	6.0
cJXtYynriXWHH07xHztcU7FQpUm1	18.856	16.59	4506.403268163857	272.6196594238281	389.93792724609375	4.702925205230713	8.663339614868164	-4.437126159667969	9.327876091003418	8.026020316584967	19.629670835453517	23.0	28.0	15030.05866132638	18.043287708675127	20.771189833152647	0.0	2.0	2.25	3.5	1.5	0.0	20.615	15.89	4333.909998808447	274.3849792480469	412.0168151855469	4.325375080108643	9.230134010314941	-4.107552528381348	7.569147109985352	8.305519290227666	17.86813359984281	23.0	24.0	9618.141913154697	12.299414211195264	14.01600514024459	0.0	2.0	2.25	3.25	1.75	0.0	0.0	1981.0	1.0	4.0
cOSjILZw7aVe5NbDHXE6xwN10CJ2	20.513	16.848	4538.391859206751	274.8042297363281	495.9827575683594	3.750765323638916	8.738449096679688	-3.583843946456909	8.069743156433105	8.076522939853291	21.80561133419864	30.0	26.0	9954.048739160775	13.361139247195672	20.984884652826906	1.0	4.0	2.0	3.25	2.25	0.0	18.535	15.365	5268.359140196566	344.3371887207031	524.0587158203125	5.060713768005371	9.510825157165527	-4.471654891967773	8.059971809387207	10.093717305086868	22.584478929639047	35.0	29.0	14319.540379963717	18.21824475822356	30.25749937567319	2.0	3.0	2.0	2.5	2.25	0.0	0.0	1969.0	2.0	2.0
cWixtreVvwSKQaqhUGfquAYvyrm1	17.016	14.373	4097.826889066125	286.962646484375	428.4882507324219	6.043567180633545	11.484796524047852	-6.319319248199463	11.613922119140625	9.701537551633766	18.493429378521313	26.0	23.0	6555.229932731387	8.0137285241215	10.203384366252603	2.0	3.0	2.0	2.25	1.75	1.0	14.649	12.624	4417.570856065722	356.1121520996094	613.1795043945312	8.410896301269531	18.099233627319336	-7.9864349365234375	16.844139099121094	9.87539742395817	21.840380179142453	26.0	19.0	6734.809748729347	10.474043155100073	11.575880740829422	3.0	3.0	1.25	1.75	1.25	1.0	0.0	1979.0	2.0	4.0
ca2SI4nF9xUAm5C1qHsM5qnpiIs1	50.236	44.016	4892.9466251567765	112.52033233642578	308.2279357910156	2.0516650676727295	7.059717655181885	-2.0454940795898438	7.487280368804932	4.960217497373418	15.618687753707112	38.0	31.0	23642.347070951684	12.615980293997698	16.03704910956091	2.0	3.0	1.5	1.75	1.5	2.0	54.825	41.806	6905.4631550851645	170.06436157226562	495.7412109375	3.327882766723633	10.667232513427734	-3.3133862018585205	13.152828216552734	4.8867348637024195	16.629242417964182	42.0	46.0	30222.652492421716	19.140375232692662	24.83049057118597	3.0	1.0	2.0	0.0	0.0	4.0	1.0	1954.0	2.0	2.0
cfgFpoyxfxPpdhUXC9bSX9qQLtX2	16.779	14.64	4308.892325139341	299.5406799316406	580.3226318359375	6.161287784576416	18.73130989074707	-5.650327205657959	12.884331703186035	7.086881055173558	19.995013415660598	27.0	23.0	7522.77071572694	13.481667949331433	14.290748986757292	0.0	2.0	2.5	2.75	2.0	1.0	20.648	16.724	4194.380925198229	255.83291625976562	550.8143920898438	5.453714370727539	16.4746150970459	-5.014240741729736	12.374065399169922	7.473712497531498	18.653221110994505	33.0	22.0	8243.544691262554	13.296039824617022	14.235502089296991	0.0	2.0	1.5	3.0	1.75	0.0	1.0	1967.0	1.0	4.0
ciFhQp7j1ONd5TkapdxC9ADpr9M2	18.292	16.032	4081.87338889718	258.91998291015625	367.32733154296875	3.9378957748413086	6.820507526397705	-4.0427470207214355	6.956343650817871	11.049904588309309	22.143180064596883	30.0	25.0	9152.086385984463	10.271701892238454	13.212503946603546	1.0	3.0	2.5	3.25	2.75	1.0	19.992	14.861	4309.00383476771	295.5421142578125	543.4302978515625	5.090073585510254	12.312932968139648	-5.262406826019287	11.584314346313477	9.743524725756526	21.302590037535698	20.0	23.0	8594.60064192312	9.99372167665479	12.269687979146381	1.0	3.0	2.25	2.75	2.75	1.0	0.0	1967.0	1.0	4.0
cna8BtvT9jgnR5NadoE6ckNbFv72	17.928	15.207	4036.26096552795	269.89373779296875	518.869140625	5.573994159698486	15.634828567504883	-5.308568477630615	17.476552963256836	7.867565371973117	18.382045302169928	24.0	19.0	7060.327579321746	10.74631290612138	14.735189220603502	0.0	3.0	2.5	3.0	1.25	1.0	19.545	14.828	4091.476681526038	280.04632568359375	470.5873107910156	5.288096904754639	11.382633209228516	-5.340383529663086	11.138359069824219	9.518404952568604	21.8273016800505	23.0	21.0	9835.278315706799	13.774899601830251	16.698673313920047	0.0	4.0	2.25	3.0	1.75	1.0	1.0	1978.0	2.0	5.0
co00xkal2jc7HfQqp8Du6LddtiY2	21.928	18.98	4205.215081094506	225.5411834716797	423.62091064453125	3.843859910964966	8.358144760131836	-4.023815155029297	10.406092643737793	6.347847491238585	15.170154723676786	26.0	19.0	9125.205890394669	10.47670021859319	14.319422992457545	3.0	2.0	1.5	2.0	2.25	3.0	23.641	20.077	4501.308623332439	227.5111541748047	439.5971374511719	4.145684242248535	9.608874320983887	-4.0804762840271	9.825460433959961	7.034100966761973	17.659256311170832	31.0	28.0	9140.041650489547	10.0000455694634	10.758845021600417	4.0	2.0	1.0	1.0	2.75	3.0	0.0	1955.0	2.0	2.0
cpR8twwfRMYf5cNWRPtgbnHugtI2	20.352	18.028	4662.0775973460695	259.00433349609375	388.37384033203125	4.070041656494141	8.11873722076416	-4.111822605133057	8.020024299621582	9.218628200720124	18.70322421436199	33.0	24.0	13036.89558394501	13.839591915015934	21.968038956335874	2.0	2.0	1.5	3.0	2.0	0.0	22.33	18.974	4234.527468842438	224.04908752441406	374.3236999511719	3.590691328048706	7.793105602264404	-3.437741279602051	7.256890773773193	8.06672525071366	17.860196272683694	19.0	24.0	13304.881380932384	15.597750739662818	16.890306754805867	2.0	2.0	1.5	3.0	2.0	0.0	1.0	1976.0	2.0	5.0
cr8kk0UfbQgmC2SpFjLqkzyFrij2	18.096	15.344	3917.121651388109	259.06890869140625	427.8234558105469	4.5215559005737305	9.21094036102295	-4.081386089324951	8.637984275817871	9.572443846491378	19.501069269775865	19.0	22.0	6312.066338610677	8.730382211079775	7.94900683112895	0.0	3.0	2.0	2.5	1.5	1.0	17.346	14.068	4222.956995209306	304.6866455078125	458.9046630859375	5.387905597686768	9.658649444580078	-4.968124866485596	9.23520565032959	9.735440307032414	21.505574446412204	24.0	30.0	6953.28352693616	9.821021930700791	10.595950986864308	2.0	3.0	1.75	2.25	1.5	1.0	0.0	1984.0	1.0	4.0
cuWR3l3UC2O87OtXcp98MCs2FAH3	19.624	16.187	3860.2145804313136	242.7808074951172	358.6929016113281	4.074746131896973	7.398327827453613	-3.9079530239105225	7.393584251403809	7.168160866540629	16.96550352283197	16.0	18.0	7274.876240880253	9.49722746851208	10.322106479249083	3.0	3.0	2.5	4.0	3.0	0.0	20.002	16.058	3899.17010255496	247.5663604736328	399.1694030761719	4.276804447174072	8.229114532470703	-4.319732189178467	8.629408836364746	8.19531548736866	18.5908025827756	23.0	12.0	5548.625346181679	7.50828869578035	8.047288185192734	3.0	3.0	3.0	4.0	3.0	0.0	1.0	1978.0	1.0	3.0
cyub0YlMhidN5KY2ZtmeUZTg0v23	21.287	17.215	4188.614097465212	247.773681640625	584.3197631835938	5.964505672454834	16.62736701965332	-5.754212856292725	17.02999496459961	7.222402868156993	19.37292075468759	26.0	24.0	6627.512411102777	10.486570270732242	14.934301201508557	1.0	3.0	2.0	2.5	2.25	1.0	25.44	18.246	4537.086608806078	249.56471252441406	545.5765991210938	5.972448348999023	16.343568801879883	-5.7746782302856445	15.662781715393066	9.02942589292368	20.859438834777198	37.0	28.0	9346.188372264114	11.179651162995352	15.372739035183828	1.0	3.0	2.0	2.5	2.25	1.0	1.0	1962.0	1.0	3.0
d8iJypS744Q1YPUy8wTqMNTh8nN2	21.16	18.666	3794.756608218677	206.5173797607422	333.46978759765625	3.0658435821533203	8.350778579711914	-2.8808534145355225	6.2738800048828125	6.712777443384018	17.646199469922514	13.0	20.0	5923.379947381814	7.950845566955455	9.915999394232712	0.0	3.0	2.25	3.5	2.25	0.0	24.976	19.647	4008.054550880652	205.85797119140625	373.7801208496094	3.707028388977051	9.079960823059082	-3.399502754211426	8.275775909423828	6.707116091662874	18.08137904931102	23.0	22.0	11187.884317205537	14.002358344437468	20.99790706513076	0.0	3.0	2.25	3.5	2.0	0.0	1.0	1978.0	1.0	4.0
d9zcYa03LUPDXInu4X3JBiKIliz2	20.16	16.672	4119.661915088215	251.505615234375	426.38818359375	4.864796161651611	10.69742202758789	-4.741356372833252	10.828317642211914	12.190639696735385	26.54612884249306	33.0	28.0	5132.425162260202	5.812486027474748	7.990468601849565	0.0	4.0	1.75	3.25	2.75	0.0	18.542	14.748	3673.4431293173575	249.13145446777344	399.9821472167969	4.096719741821289	9.097711563110352	-3.832352876663208	7.330955505371094	10.46292043491701	23.473708807448933	26.0	20.0	4078.241821399166	4.907631554030284	6.029140624350971	2.0	2.0	1.75	3.25	2.75	0.0	1.0	1964.0	2.0	2.0
dBAp3X48kdObyh0vACxWEs7ftvE3	19.379	16.849	4284.714056735937	257.8047180175781	488.3711242675781	5.049841403961182	12.105812072753906	-5.021394729614258	11.624444961547852	9.815619334568385	20.614766736220247	29.0	20.0	9587.961947176138	12.075518825158865	15.794513119306814	1.0	2.0	2.25	2.0	1.75	1.0	19.791	16.152	4499.537830095311	284.87103271484375	506.1907653808594	5.706475734710693	12.394185066223145	-5.521667003631592	11.16573429107666	10.042269214411933	19.871551229333754	33.0	22.0	9550.960310820392	11.32972753359477	13.529923148156579	1.0	2.0	2.0	2.0	1.5	1.0	1.0	1968.0	2.0	3.0
dBb2cmQbZ4Ph1snuMOGq52Mc4wk1	26.049	22.381	4039.569802910376	184.70826721191406	351.418701171875	3.045602321624756	9.096477508544922	-3.146820306777954	8.664011001586914	6.34223173497601	17.118811765191783	20.0	19.0	8566.782497293158	8.398806369895253	12.441510129821198	0.0	3.0	2.25	3.5	2.5	0.0	30.062	21.006	3776.1839983233353	184.2939910888672	345.2069091796875	2.9858994483947754	7.305105686187744	-2.7999584674835205	6.187194347381592	5.7520007706191985	13.773055109373784	21.0	13.0	7254.348701958252	7.800374948342206	9.956776097550726	1.0	3.0	2.25	2.75	2.5	0.0	0.0	1947.0	2.0	4.0
dH3mJZ7esKS2UEvc8jVQRZ8u5IR2	20.976	17.104	4819.423077132913	286.87042236328125	547.4022216796875	5.026009559631348	11.951156616210938	-4.7805495262146	10.15429401397705	9.055061465445029	19.62421139029063	27.0	40.0	10489.178987613119	13.31114084722477	18.534901713822094	3.0	3.0	1.25	1.5	1.5	1.0	20.024	15.297	4685.020010878842	310.47186279296875	551.2766723632812	5.493705749511719	10.760041236877441	-5.1825761795043945	10.85823917388916	9.114143401741972	21.163932600919058	25.0	27.0	10519.09388823828	15.583842797390044	21.03969897380684	3.0	2.0	1.75	2.25	1.5	1.0	1.0	1979.0	1.0	5.0
dISSUjVNfIQfifhDi8H1UURNDbX2	20.499	17.978	4559.573035399684	253.7324981689453	454.86029052734375	6.63626766204834	15.068995475769043	-6.560875415802002	14.629042625427246	11.353353082657208	23.216881660788385	39.0	41.0	12798.791033521193	12.17772695863101	13.962678597459524	0.0	4.0	3.0	4.0	2.5	0.0	24.213	18.965	4464.985215042223	235.8682098388672	470.72021484375	5.937533378601074	14.92662525177002	-5.802402973175049	15.47769832611084	10.444048661295442	23.405399285071873	45.0	20.0	13212.951772566248	12.133105392622817	15.98440194083233	0.0	4.0	2.0	4.0	2.5	0.0	0.0	1965.0	2.0	3.0
dISugOeglzPEUs1teM7fMWWqQdM2	20.257	16.744	4194.134903200167	253.95912170410156	401.3259582519531	4.489314079284668	9.69763469696045	-4.450500965118408	9.19329833984375	8.956755236984751	19.792848904894473	24.0	21.0	9321.386611438586	10.187307772064027	13.949805971434218	2.0	3.0	2.25	2.75	2.75	0.0	21.312	16.699	3999.1621533276166	239.75791931152344	392.0747985839844	4.73159122467041	10.121756553649902	-4.78311014175415	9.593445777893066	9.043264586670936	19.953862586080245	30.0	17.0	8539.878752348674	8.687567398116657	10.617059808982068	2.0	3.0	2.25	2.75	2.5	0.0	1.0	1956.0	1.0	3.0
dJA9Z9FOpvWHMkfXcmvV6BudtuO2	14.245	12.629	4298.956907360247	346.5503234863281	710.9840087890625	7.426589012145996	19.426422119140625	-7.358453750610352	18.540254592895508	9.743610681051448	21.115678646202003	25.0	19.0	8211.333076796936	14.060501843830371	17.571549431840445	1.0	3.0	2.25	3.25	2.25	1.0	15.847	13.349	4136.161678209819	310.87274169921875	651.421875	6.820667266845703	17.187734603881836	-6.522378921508789	17.469743728637695	9.553001486091256	17.85073585101983	18.0	20.0	7707.192218058986	11.384331193587867	11.360629158661505	1.0	3.0	2.25	3.25	2.25	1.0	1.0	1987.0	2.0	4.0
dMPcLwxOrZVnLZprj3JaXKLk51l2	19.025	16.561	4009.86148298571	245.47669982910156	373.8310241699219	4.177915096282959	7.527369022369385	-4.009967803955078	7.471173286437988	9.485399378166994	21.59847075009762	31.0	22.0	6893.00848887455	8.648693210633061	11.377136644263517	0.0	4.0	3.0	4.0	2.5	0.0	25.197	18.368	4216.675699337655	234.06471252441406	407.82952880859375	3.8322672843933105	8.139077186584473	-3.8217289447784424	7.4009199142456055	9.17258667784792	22.609071530671418	27.0	26.0	8022.822865152577	9.916962750497623	15.291069131545283	0.0	4.0	3.0	4.0	2.5	0.0	1.0	1958.0	2.0	3.0
dQb3DP7yKKPev5ApO9bc75QGhuB2	22.839	20.07	3839.779684236436	194.96217346191406	316.3381042480469	2.690063714981079	5.030569076538086	-2.644285202026367	4.6489996910095215	11.175473885892337	24.124292940326168	25.0	20.0	8485.999475312057	8.08190426220196	9.752103452048711	2.0	2.0	2.0	2.0	1.75	1.0	28.069	21.553	3748.2332860137335	174.49874877929688	305.0609130859375	2.3620362281799316	5.101923942565918	-2.216644763946533	4.423598766326904	11.273779115583249	24.349178004538196	25.0	20.0	7285.058682096791	6.951391872229762	8.614023212964499	2.0	2.0	1.5	2.25	2.0	1.0	1.0	1952.0	1.0	5.0
dcNrWySVhyN5UIZ4pzb3MAzVvQN2	22.144	19.067	3741.617774567073	199.7127227783203	474.9808044433594	4.122917175292969	12.992793083190918	-3.834636688232422	11.368619918823242	6.443283715988257	18.01850988672469	18.0	18.0	5816.991456881682	7.839611127872887	7.86468333169278	0.0	4.0	3.0	4.0	3.0	0.0	25.542	20.088	4119.228609580936	208.8328857421875	438.9862365722656	3.595669746398926	10.960820198059082	-3.352857828140259	7.952898025512695	6.090680574096899	17.29789612323968	19.0	20.0	8968.03870255527	12.218036379503094	14.707071684505276	0.0	4.0	3.0	4.0	3.0	0.0	0.0	1966.0	1.0	5.0
dgHS8Tb228ajaL2J2Ptw8NEngxt1	21.04	17.83	4605.404995661928	259.0945129394531	435.587646484375	4.916712760925293	10.175641059875488	-4.6523590087890625	8.846306800842285	9.863668234336116	21.39839132420092	42.0	35.0	11095.574504626204	11.380076415001234	15.343816060303471	1.0	3.0	2.0	2.5	2.5	1.0	22.127	17.647	4501.989555455079	259.63031005859375	455.4623107910156	4.795984268188477	10.712465286254883	-4.609341144561768	10.768769264221191	8.92836970903347	20.050634904657215	35.0	28.0	11844.678599733437	13.102520574926368	16.515463673770967	1.0	3.0	1.75	3.0	2.5	1.0	1.0	1954.0	1.0	2.0
dhevhT2gChXQGjPceZSxfXoQvzn1	24.555	21.581	3741.7090434763213	176.163330078125	357.98773193359375	3.2368204593658447	9.695883750915527	-3.055619716644287	7.074761867523193	6.139639772747802	16.230696654790194	19.0	22.0	8092.035146633729	9.311893149175752	9.864496903012164	1.0	3.0	2.0	2.75	2.5	1.0	20.451	15.439	3785.7276533137833	250.13067626953125	501.0975646972656	4.890768051147461	12.724427223205566	-4.559518337249756	10.441378593444824	6.888845134937717	17.81002249568393	18.0	19.0	4661.185920716993	7.641288394618021	9.037882343182291	1.0	3.0	2.25	3.0	2.5	1.0	1.0	1985.0	1.0	5.0
dsV2CQDIK0d90sFfbKCX4JczrCo2	24.195	21.029	5330.237734593964	253.8208770751953	488.7928771972656	5.416078090667725	12.29998779296875	-5.187424659729004	11.212608337402344	8.940698815768728	22.957995080811763	37.0	48.0	14404.53639581436	13.757914418160803	17.63983963103121	0.0	3.0	2.25	3.25	2.5	0.0	25.457	20.979	6168.915674540709	295.4461364746094	462.93988037109375	6.230534076690674	12.206215858459473	-6.186896800994873	12.55971622467041	10.49019418820401	21.972596335783674	54.0	53.0	25051.165286503652	22.79450890491688	28.429646071100663	0.0	3.0	2.25	3.5	2.25	0.0	0.0	1967.0	2.0	2.0
dtXw5JoZX6P2rI4bEoZVw3RHENf1	19.416	16.848	3755.50623355228	226.78176879882812	383.7998962402344	3.384559392929077	7.414911270141602	-3.3140642642974854	7.035552024841309	6.8966214881213554	17.534784458741395	19.0	14.0	4546.9644993987295	6.589803622317	6.473957725213883	0.0	2.0	2.0	3.25	2.25	1.0	22.424	17.886	3809.103042218237	216.67254638671875	386.8210754394531	3.767946243286133	8.919708251953125	-3.4742836952209473	7.050220489501953	7.317545260672624	16.92846170169929	15.0	15.0	5797.06309570649	7.627714599613802	9.860203983947995	1.0	2.0	2.0	2.75	2.0	1.0	0.0	1962.0	1.0	5.0
dtjKiLqq4RYmuJFcLXn5v7QFnfk2	25.15	21.619	3855.449515590414	180.879638671875	328.9658203125	3.1217570304870605	7.517775058746338	-2.9715371131896973	7.950201034545898	7.114080097780365	16.87173169169937	23.0	24.0	8886.368461913578	10.052453011214455	9.977712020104873	0.0	3.0	3.0	3.5	2.0	0.0	23.003	19.36	3746.9532121186003	197.00071716308594	312.93609619140625	2.9697678089141846	6.527179718017578	-2.9243788719177246	6.090384483337402	7.436255653432526	17.058684935294426	23.0	18.0	7691.125001091594	9.379420733038529	9.428312057587176	0.0	4.0	3.0	3.5	1.75	0.0	1.0	1971.0	2.0	2.0
du8x22abXyYTcyQ9wRE0QfNp9bl1	20.567	16.046	3961.009374125288	251.01455688476562	469.44647216796875	4.291993618011475	9.406509399414062	-4.041755676269531	9.0097074508667	8.326520838977471	19.853530768812906	25.0	14.0	5933.402187142552	8.116829257376953	10.471376877508098	1.0	3.0	3.0	4.0	2.5	2.0	20.888	14.872	3795.9581183986234	263.3338928222656	455.9661560058594	4.093996047973633	8.452239036560059	-4.025577545166016	7.546856880187988	9.603512414084886	21.899958995348218	24.0	20.0	5421.8162098968205	8.405916604491194	9.962345025025368	1.0	3.0	3.0	4.0	2.5	2.0	0.0	1977.0	1.0	3.0
dxOuKtAQgGUnpC4qqUlafhOTLWO2	20.86	18.413	3940.2418574154153	217.27279663085938	354.3202819824219	3.187377452850342	7.233310222625732	-3.1862051486968994	6.3977484703063965	8.267079042377059	19.24852881616439	19.0	16.0	10877.88791026752	11.559923390294921	11.48347972757205	0.0	3.0	3.0	4.0	1.25	0.0	18.552	15.588	4023.0851226045097	262.43218994140625	437.7431945800781	4.409775733947754	9.780415534973145	-3.976348638534546	7.713811874389648	8.849809450955204	20.55013904730722	23.0	15.0	7945.747367047332	10.23936516372079	11.532582642764492	0.0	3.0	3.0	4.0	1.5	0.0	0.0	1967.0	1.0	3.0
dzS47jZJafTlZAAOnvJdPCiFe992	22.272	19.778	3724.0557575039393	188.9424591064453	303.1035461425781	3.1436946392059326	6.593551158905029	-3.1766397953033447	6.710080623626709	7.796276899748008	19.73920688701182	23.0	17.0	7732.191852437495	8.105022906118968	8.524287387842683	1.0	3.0	2.25	3.25	0.75	1.0	19.998	15.965	3891.222253051521	244.2700653076172	336.1568908691406	3.53287410736084	6.090115070343018	-3.548552989959717	6.713984966278076	8.084531417758756	19.889967733845282	23.0	19.0	9310.756433572884	12.044963044725593	13.188511256539465	1.0	3.0	2.0	2.5	1.75	1.0	0.0	1968.0	1.0	5.0
